method,parameter,estimate,se,time,sim,true,pct_diff
secr_joint,g0,0.8501411628645617,0.7616092623375018,58.340000000000146,21,0.8,6.267645358070201
secr_joint,sigma.(Intercept),4.021456784118324,0.056349497707480004,58.340000000000146,21,4.05,-0.7047707625105204
secr_joint,sigma.x.s,-0.24251963203189134,0.04043540243356936,58.340000000000146,21,-0.23,5.443318274735359
secr_glm,g0,0.8525952516067691,0.7730112352961032,42.76000000000022,21,0.8,6.574406450846129
secr_glm,sigma.(Intercept),4.018251914239099,0.05617322797733609,42.76000000000022,21,4.05,-0.7839033521210108
secr_glm,sigma.x.s,-0.24428108600409015,0.04042433336080509,42.76000000000022,21,-0.23,6.209167827865279
secr_glm,D.(Intercept),1.0295502052112653,0.061637141758901726,42.76000000000022,21,1.0986122886681098,-6.2863017434996245
secr_glm,D.x.s,0.4999816610877736,0.06526456781419201,42.76000000000022,21,0.5,-0.0036677824452824304
secr_joint,D.(Intercept),1.1572999259538976,0.08259601912508698,55.48999999999978,22,1.0986122886681098,5.341978957557187
secr_joint,D.x.s,0.5852431233026867,0.09176251944567704,55.48999999999978,22,0.5,17.048624660537335
secr_joint,g0,0.7994699074352016,0.5191924267016274,55.48999999999978,22,0.8,-0.06626157059980153
secr_joint,sigma.(Intercept),4.034039553424008,0.05569855204325736,55.48999999999978,22,4.05,-0.39408510064177626
secr_joint,sigma.x.s,-0.30037786326276966,0.04323118965042876,55.48999999999978,22,-0.23,30.599070983812894
secr_glm,g0,0.8003805702045631,0.5211823831415756,41.75,22,0.8,0.04757127557038221
secr_glm,sigma.(Intercept),4.032623098638936,0.05563838668170874,41.75,22,4.05,-0.4290592928657685
secr_glm,sigma.x.s,-0.30108692152462696,0.04322322386038999,41.75,22,-0.23,30.90735718462041
secr_glm,D.(Intercept),1.158573225613768,0.058543751949902884,41.75,22,1.0986122886681098,5.457879687323646
secr_glm,D.x.s,0.5862236161019792,0.062039408103546335,41.75,22,0.5,17.24472322039583
secr_joint,D.(Intercept),1.1076795768072814,0.08982841009398607,63.719999999999345,23,1.0986122886681098,0.8253401343402224
secr_joint,D.x.s,0.5415885206466842,0.09528495367417884,63.719999999999345,23,0.5,8.317704129336834
secr_joint,g0,0.696105305327682,0.481209753075793,63.719999999999345,23,0.8,-12.986836834039755
