sim,g0,sigma,D,parameter,estimate,sim_id
249,0.983804537445547,54.56144617373815,7.623423778411302,p.D,8.90605397730432,7
249,0.983804537445547,54.56144617373815,7.623423778411302,p.sig,-9.064256377103087,7
250,0.7304076411278015,53.194964800917816,8.02177435434088,p.g0,-2.612314516293128,7
250,0.7304076411278015,53.194964800917816,8.02177435434088,p.D,14.596776490584013,7
250,0.7304076411278015,53.194964800917816,8.02177435434088,p.sig,-11.341725331803639,7
251,0.8252336079367159,55.91495835198704,8.963782521675766,p.g0,10.031147724895446,7
251,0.8252336079367159,55.91495835198704,8.963782521675766,p.D,28.05403602393951,7
251,0.8252336079367159,55.91495835198704,8.963782521675766,p.sig,-6.808402746688268,7
252,0.9294343272223176,53.663603553882815,7.429898895423907,p.g0,23.924576962975674,7
252,0.9294343272223176,53.663603553882815,7.429898895423907,p.D,6.141412791770102,7
252,0.9294343272223176,53.663603553882815,7.429898895423907,p.sig,-10.560660743528642,7
253,0.7837266239449541,64.47800531401268,5.61919355012908,p.g0,4.496883192660542,7
253,0.7837266239449541,64.47800531401268,5.61919355012908,p.D,-19.725806426727427,7
253,0.7837266239449541,64.47800531401268,5.61919355012908,p.sig,7.4633421900211285,7
254,0.773837477975302,64.35150722981211,5.34996296169882,p.g0,3.1783303967069334,7
254,0.773837477975302,64.35150722981211,5.34996296169882,p.D,-23.57195769001686,7
254,0.773837477975302,64.35150722981211,5.34996296169882,p.sig,7.252512049686858,7
255,0.7646409522789359,60.03805285811297,7.020130598046436,p.g0,1.9521269705247886,7
255,0.7646409522789359,60.03805285811297,7.020130598046436,p.D,0.2875799720919479,7
255,0.7646409522789359,60.03805285811297,7.020130598046436,p.sig,0.06342143018828257,7
256,0.6926796532985386,64.83473385686204,7.69863864003519,p.g0,-7.642712893528181,7
256,0.6926796532985386,64.83473385686204,7.69863864003519,p.D,9.980552000502716,7
256,0.6926796532985386,64.83473385686204,7.69863864003519,p.sig,8.05788976143674,7
257,0.8614246779404249,53.32575175855651,7.298242858219526,p.g0,14.856623725389984,7
257,0.8614246779404249,53.32575175855651,7.298242858219526,p.D,4.26061226027894,7
257,0.8614246779404249,53.32575175855651,7.298242858219526,p.sig,-11.123747069072488,7
258,0.642508518372121,71.12973758322818,6.761454060365577,p.g0,-14.33219755038387,7
258,0.642508518372121,71.12973758322818,6.761454060365577,p.D,-3.4077991376346137,7
258,0.642508518372121,71.12973758322818,6.761454060365577,p.sig,18.549562638713628,7
259,0.8558305435180508,60.82577830048668,5.831395566711789,p.g0,14.110739135740102,7
259,0.8558305435180508,60.82577830048668,5.831395566711789,p.D,-16.69434904697444,7
259,0.8558305435180508,60.82577830048668,5.831395566711789,p.sig,1.376297167477804,7
260,0.6968718254322617,59.29092512548191,7.511845860003575,p.g0,-7.083756609031777,7
260,0.6968718254322617,59.29092512548191,7.511845860003575,p.D,7.312083714336788,7
260,0.6968718254322617,59.29092512548191,7.511845860003575,p.sig,-1.1817914575301458,7
261,0.9243185837978586,56.694927763935304,7.125508464316186,p.g0,23.24247783971448,7
261,0.9243185837978586,56.694927763935304,7.125508464316186,p.D,1.792978061659805,7
261,0.9243185837978586,56.694927763935304,7.125508464316186,p.sig,-5.508453726774493,7
262,0.9999999999554073,51.91342133942552,6.086896072474539,p.g0,33.33333332738764,7
262,0.9999999999554073,51.91342133942552,6.086896072474539,p.D,-13.044341821792305,7
262,0.9999999999554073,51.91342133942552,6.086896072474539,p.sig,-13.477631100957469,7
263,0.7258354343611417,60.98922023809852,6.743915660189974,p.g0,-3.221942085181103,7
263,0.7258354343611417,60.98922023809852,6.743915660189974,p.D,-3.658347711571798,7
263,0.7258354343611417,60.98922023809852,6.743915660189974,p.sig,1.6487003968308638,7
264,0.9999999997190301,55.66697460066791,6.683612421458758,p.g0,33.33333329587067,7
264,0.9999999997190301,55.66697460066791,6.683612421458758,p.D,-4.519822550589175,7
264,0.9999999997190301,55.66697460066791,6.683612421458758,p.sig,-7.221708998886811,7
265,0.48875886137428276,60.45566967380748,8.484648790798683,p.g0,-34.8321518167623,7
265,0.48875886137428276,60.45566967380748,8.484648790798683,p.D,21.20926843998119,7
265,0.48875886137428276,60.45566967380748,8.484648790798683,p.sig,0.7594494563457962,7
266,0.8024150414558308,58.29499660993871,6.615987394701218,p.g0,6.988672194110768,7
266,0.8024150414558308,58.29499660993871,6.615987394701218,p.D,-5.485894361411171,7
266,0.8024150414558308,58.29499660993871,6.615987394701218,p.sig,-2.841672316768822,7
267,0.7005469540320476,68.16109412817424,4.856687173519081,p.g0,-6.593739462393655,7
267,0.7005469540320476,68.16109412817424,4.856687173519081,p.D,-30.61875466401313,7
267,0.7005469540320476,68.16109412817424,4.856687173519081,p.sig,13.601823546957068,7
268,0.8255217487761479,53.867161013419675,8.219480976150823,p.g0,10.069566503486389,7
268,0.8255217487761479,53.867161013419675,8.219480976150823,p.D,17.421156802154616,7
268,0.8255217487761479,53.867161013419675,8.219480976150823,p.sig,-10.221398310967206,7
269,0.7215377662839854,60.00075348912321,6.832237529623261,p.g0,-3.794964495468619,7
269,0.7215377662839854,60.00075348912321,6.832237529623261,p.D,-2.3966067196677012,7
269,0.7215377662839854,60.00075348912321,6.832237529623261,p.sig,0.001255815205354338,7
270,0.7864385681344821,66.23498401247446,5.642010876543004,p.g0,4.8584757512642796,7
270,0.7864385681344821,66.23498401247446,5.642010876543004,p.D,-19.399844620814225,7
270,0.7864385681344821,66.23498401247446,5.642010876543004,p.sig,10.39164002079076,7
271,0.8301575647956445,55.92144213512665,7.691729992086789,p.g0,10.687675306085936,7
271,0.8301575647956445,55.92144213512665,7.691729992086789,p.D,9.881857029811274,7
271,0.8301575647956445,55.92144213512665,7.691729992086789,p.sig,-6.797596441455589,7
272,0.9595055568801449,56.60155486875263,5.69787271554036,p.g0,27.934074250685992,7
272,0.9595055568801449,56.60155486875263,5.69787271554036,p.D,-18.601818349423432,7
272,0.9595055568801449,56.60155486875263,5.69787271554036,p.sig,-5.6640752187456185,7
273,0.7690012492506206,61.1596272534297,7.262088441378218,p.g0,2.5334999000827514,7
273,0.7690012492506206,61.1596272534297,7.262088441378218,p.D,3.7441205911173983,7
273,0.7690012492506206,61.1596272534297,7.262088441378218,p.sig,1.932712089049495,7
274,0.8528948589190672,59.31434011181945,7.420683291202293,p.g0,13.7193145225423,7
274,0.8528948589190672,59.31434011181945,7.420683291202293,p.D,6.009761302889898,7
274,0.8528948589190672,59.31434011181945,7.420683291202293,p.sig,-1.1427664803009208,7
275,0.6907477484980079,59.72786416436153,5.806899806656286,p.g0,-7.900300200265613,7
275,0.6907477484980079,59.72786416436153,5.806899806656286,p.D,-17.044288476338767,7
275,0.6907477484980079,59.72786416436153,5.806899806656286,p.sig,-0.45355972606412104,7
276,0.90150287249099,53.23018568998574,8.814266659283382,p.g0,20.200382998798673,7
276,0.90150287249099,53.23018568998574,8.814266659283382,p.D,25.91809513261974,7
276,0.90150287249099,53.23018568998574,8.814266659283382,p.sig,-11.28302385002377,7
277,0.4906070779444558,80.10065817336867,5.872292011496144,p.g0,-34.58572294073923,7
277,0.4906070779444558,80.10065817336867,5.872292011496144,p.D,-16.11011412148365,7
277,0.4906070779444558,80.10065817336867,5.872292011496144,p.sig,33.50109695561445,7
278,0.7008180335486855,58.27427376881896,10.088823520513627,p.g0,-6.557595526841927,7
278,0.7008180335486855,58.27427376881896,10.088823520513627,p.D,44.126050293051804,7
278,0.7008180335486855,58.27427376881896,10.088823520513627,p.sig,-2.876210385301737,7
279,0.622667603820876,62.04253040331452,8.118436955367427,p.g0,-16.977652823883194,7
279,0.622667603820876,62.04253040331452,8.118436955367427,p.D,15.977670790963241,7
279,0.622667603820876,62.04253040331452,8.118436955367427,p.sig,3.4042173388575376,7
280,0.5766485218836922,71.25860313335973,7.412149533176241,p.g0,-23.113530415507707,7
280,0.5766485218836922,71.25860313335973,7.412149533176241,p.D,5.887850473946304,7
280,0.5766485218836922,71.25860313335973,7.412149533176241,p.sig,18.764338555599547,7
281,0.7481441717991465,60.03300620828825,6.846633317174091,p.g0,-0.24744376011380056,7
281,0.7481441717991465,60.03300620828825,6.846633317174091,p.D,-2.1909526117986973,7
281,0.7481441717991465,60.03300620828825,6.846633317174091,p.sig,0.05501034714708198,7
282,0.6664065421182493,68.75948208328347,8.25435846787141,p.g0,-11.14579438423342,7
282,0.6664065421182493,68.75948208328347,8.25435846787141,p.D,17.9194066838773,7
282,0.6664065421182493,68.75948208328347,8.25435846787141,p.sig,14.599136805472455,7
283,0.520988933208267,69.85500090442932,6.66647376656237,p.g0,-30.534808905564397,7
283,0.520988933208267,69.85500090442932,6.66647376656237,p.D,-4.76466047768043,7
283,0.520988933208267,69.85500090442932,6.66647376656237,p.sig,16.425001507382195,7
284,0.9261519283051614,52.81765413671101,5.985902588678424,p.g0,23.486923774021516,7
284,0.9261519283051614,52.81765413671101,5.985902588678424,p.D,-14.487105876022518,7
284,0.9261519283051614,52.81765413671101,5.985902588678424,p.sig,-11.970576438814978,7
285,0.4286030771346133,67.85956720003547,8.164591947563661,p.g0,-42.852923048718225,7
285,0.4286030771346133,67.85956720003547,8.164591947563661,p.D,16.637027822338016,7
285,0.4286030771346133,67.85956720003547,8.164591947563661,p.sig,13.099278666725786,7
286,0.6987610681365218,62.625142478149414,7.123692340369542,p.g0,-6.831857581797089,7
286,0.6987610681365218,62.625142478149414,7.123692340369542,p.D,1.7670334338505937,7
286,0.6987610681365218,62.625142478149414,7.123692340369542,p.sig,4.375237463582357,7
287,0.6950185253947101,55.88822865888121,7.539471430935014,p.g0,-7.33086328070532,7
287,0.6950185253947101,55.88822865888121,7.539471430935014,p.D,7.7067347276430525,7
287,0.6950185253947101,55.88822865888121,7.539471430935014,p.sig,-6.852952235197981,7
288,0.7488673745875719,64.45115777600664,6.960249911666739,p.g0,-0.15101672165707863,7
288,0.7488673745875719,64.45115777600664,6.960249911666739,p.D,-0.567858404760876,7
288,0.7488673745875719,64.45115777600664,6.960249911666739,p.sig,7.4185962933443985,7
289,0.6843092516494601,55.431701414227156,7.495437786931234,p.g0,-8.758766446738653,7
289,0.6843092516494601,55.431701414227156,7.495437786931234,p.D,7.0776826704461975,7
289,0.6843092516494601,55.431701414227156,7.495437786931234,p.sig,-7.613830976288074,7
290,0.9121537087045041,49.95614837143654,8.363559868801634,p.g0,21.620494493933876,7
290,0.9121537087045041,49.95614837143654,8.363559868801634,p.D,19.479426697166197,7
290,0.9121537087045041,49.95614837143654,8.363559868801634,p.sig,-16.73975271427243,7
291,0.8243967869945713,59.29475712636007,5.1177183935290085,p.g0,9.919571599276173,7
291,0.8243967869945713,59.29475712636007,5.1177183935290085,p.D,-26.889737235299876,7
291,0.8243967869945713,59.29475712636007,5.1177183935290085,p.sig,-1.175404789399887,7
292,0.9999999988371266,55.60612531529905,6.269021840632476,p.g0,33.33333317828355,7
292,0.9999999988371266,55.60612531529905,6.269021840632476,p.D,-10.44254513382177,7
292,0.9999999988371266,55.60612531529905,6.269021840632476,p.sig,-7.323124474501578,7
293,0.638195997093658,57.28025770688243,9.626282556476744,p.g0,-14.907200387512262,7
293,0.638195997093658,57.28025770688243,9.626282556476744,p.D,37.51832223538205,7
293,0.638195997093658,57.28025770688243,9.626282556476744,p.sig,-4.532903821862615,7
294,0.6368448367981882,59.20759480349249,9.080725998977558,p.g0,-15.087355093574914,7
294,0.6368448367981882,59.20759480349249,9.080725998977558,p.D,29.724657128250826,7
294,0.6368448367981882,59.20759480349249,9.080725998977558,p.sig,-1.3206753275125156,7
295,0.4932988148430905,62.37375229228961,8.023962893005036,p.g0,-34.22682468758793,7
295,0.4932988148430905,62.37375229228961,8.023962893005036,p.D,14.628041328643373,7
295,0.4932988148430905,62.37375229228961,8.023962893005036,p.sig,3.9562538204826816,7
296,0.8532162330771235,53.273064496800515,6.9591123589372685,p.g0,13.762164410283129,7
296,0.8532162330771235,53.273064496800515,6.9591123589372685,p.D,-0.5841091580390209,7
296,0.8532162330771235,53.273064496800515,6.9591123589372685,p.sig,-11.211559171999141,7
297,0.7422489672667453,58.483327717030974,7.040519928834425,p.g0,-1.03347103110063,7
297,0.7422489672667453,58.483327717030974,7.040519928834425,p.D,0.5788561262060732,7
297,0.7422489672667453,58.483327717030974,7.040519928834425,p.sig,-2.5277871382817096,7
298,0.880608519001492,50.6383540457522,7.800939797376277,p.g0,17.414469200198926,7
298,0.880608519001492,50.6383540457522,7.800939797376277,p.D,11.44199710537538,7
298,0.880608519001492,50.6383540457522,7.800939797376277,p.sig,-15.602743257079663,7
299,0.7745322779331508,50.84166310641373,8.412363875452112,p.g0,3.270970391086777,7
299,0.7745322779331508,50.84166310641373,8.412363875452112,p.D,20.176626792173025,7
299,0.7745322779331508,50.84166310641373,8.412363875452112,p.sig,-15.263894822643778,7
300,0.8209349203898993,58.5402882203717,6.300153736267263,p.g0,9.457989385319914,7
300,0.8209349203898993,58.5402882203717,6.300153736267263,p.D,-9.997803767610527,7
300,0.8209349203898993,58.5402882203717,6.300153736267263,p.sig,-2.4328529660471667,7
301,0.6627385682922912,57.043281274742874,9.311694931096676,p.g0,-11.634857561027845,7
301,0.6627385682922912,57.043281274742874,9.311694931096676,p.D,33.02421330138109,7
301,0.6627385682922912,57.043281274742874,9.311694931096676,p.sig,-4.927864542095209,7
302,0.5870101697660572,79.75336064424508,5.765389541103788,p.g0,-21.7319773645257,7
302,0.5870101697660572,79.75336064424508,5.765389541103788,p.D,-17.63729226994588,7
302,0.5870101697660572,79.75336064424508,5.765389541103788,p.sig,32.922267740408465,7
303,0.898657831786856,51.65110721476947,6.391792325656959,p.g0,19.821044238247467,7
303,0.898657831786856,51.65110721476947,6.391792325656959,p.D,-8.688681062043445,7
303,0.898657831786856,51.65110721476947,6.391792325656959,p.sig,-13.914821308717555,7
304,0.7556114781441364,63.69176748942822,6.3559356539720975,p.g0,0.748197085884857,7
304,0.7556114781441364,63.69176748942822,6.3559356539720975,p.D,-9.200919228970037,7
304,0.7556114781441364,63.69176748942822,6.3559356539720975,p.sig,6.1529458157137045,7
305,0.565986661861704,65.4359033571692,7.335320411996646,p.g0,-24.5351117517728,7
305,0.565986661861704,65.4359033571692,7.335320411996646,p.D,4.790291599952085,7
305,0.565986661861704,65.4359033571692,7.335320411996646,p.sig,9.059838928615326,7
306,0.5579605018914275,65.39600513152602,8.319118984848037,p.g0,-25.60526641447633,7
306,0.5579605018914275,65.39600513152602,8.319118984848037,p.D,18.844556926400532,7
306,0.5579605018914275,65.39600513152602,8.319118984848037,p.sig,8.993341885876708,7
307,0.7902668628424449,59.06653679123079,6.474767823214151,p.g0,5.368915045659314,7
307,0.7902668628424449,59.06653679123079,6.474767823214151,p.D,-7.503316811226414,7
307,0.7902668628424449,59.06653679123079,6.474767823214151,p.sig,-1.5557720146153524,7
308,0.902872619478659,53.94915875432618,6.96008309280166,p.g0,20.383015930487872,7
308,0.902872619478659,53.94915875432618,6.96008309280166,p.D,-0.5702415314048613,7
308,0.902872619478659,53.94915875432618,6.96008309280166,p.sig,-10.084735409456371,7
309,0.667187777918702,57.26588736813191,6.535807929290175,p.g0,-11.041629610839736,7
309,0.667187777918702,57.26588736813191,6.535807929290175,p.D,-6.631315295854646,7
309,0.667187777918702,57.26588736813191,6.535807929290175,p.sig,-4.5568543864468225,7
310,0.7546035187071474,57.06812722423627,8.384310397065489,p.g0,0.6138024942863158,7
310,0.7546035187071474,57.06812722423627,8.384310397065489,p.D,19.775862815221274,7
310,0.7546035187071474,57.06812722423627,8.384310397065489,p.sig,-4.886454626272882,7
311,0.7642110993376983,55.8923480280291,8.351670667914707,p.g0,1.894813245026435,7
311,0.7642110993376983,55.8923480280291,8.351670667914707,p.D,19.3095809702101,7
311,0.7642110993376983,55.8923480280291,8.351670667914707,p.sig,-6.846086619951504,7
312,0.8745988733055017,55.769603766871086,6.901385197155514,p.g0,16.61318310740022,7
312,0.8745988733055017,55.769603766871086,6.901385197155514,p.D,-1.4087828977783776,7
312,0.8745988733055017,55.769603766871086,6.901385197155514,p.sig,-7.05066038854819,7
313,0.6745714604252858,62.941408274411856,7.429265392540518,p.g0,-10.057138609961891,7
313,0.6745714604252858,62.941408274411856,7.429265392540518,p.D,6.132362750578833,7
313,0.6745714604252858,62.941408274411856,7.429265392540518,p.sig,4.90234712401976,7
314,0.792625315166382,62.339108759693566,7.955045517949963,p.g0,5.683375355517603,7
314,0.792625315166382,62.339108759693566,7.955045517949963,p.D,13.643507399285188,7
314,0.792625315166382,62.339108759693566,7.955045517949963,p.sig,3.898514599489277,7
315,0.7291163012511117,64.26365805534684,6.3385463352171225,p.g0,-2.7844931665184385,7
315,0.7291163012511117,64.26365805534684,6.3385463352171225,p.D,-9.44933806832682,7
315,0.7291163012511117,64.26365805534684,6.3385463352171225,p.sig,7.106096758911397,7
316,0.7729193030821461,65.00312683328036,5.3623693855296954,p.g0,3.0559070776194757,7
316,0.7729193030821461,65.00312683328036,5.3623693855296954,p.D,-23.394723063861495,7
316,0.7729193030821461,65.00312683328036,5.3623693855296954,p.sig,8.338544722133937,7
317,0.7051642801086568,58.98346166647768,6.714970384098744,p.g0,-5.978095985512422,7
317,0.7051642801086568,58.98346166647768,6.714970384098744,p.D,-4.071851655732228,7
317,0.7051642801086568,58.98346166647768,6.714970384098744,p.sig,-1.694230555870533,7
318,0.9816377978286146,55.36988501970281,5.083478486946031,p.g0,30.885039710481948,7
318,0.9816377978286146,55.36988501970281,5.083478486946031,p.D,-27.37887875791384,7
318,0.9816377978286146,55.36988501970281,5.083478486946031,p.sig,-7.716858300495323,7
319,0.6482663346477261,69.01758136993338,6.352316465126107,p.g0,-13.564488713636521,7
319,0.6482663346477261,69.01758136993338,6.352316465126107,p.D,-9.252621926769907,7
319,0.6482663346477261,69.01758136993338,6.352316465126107,p.sig,15.029302283222304,7
320,0.8965038896502701,55.69841685054588,5.8032014278651,p.g0,19.533851953369343,7
320,0.8965038896502701,55.69841685054588,5.8032014278651,p.D,-17.097122459069997,7
320,0.8965038896502701,55.69841685054588,5.8032014278651,p.sig,-7.169305249090195,7
321,0.7222024969561601,69.76639144187116,5.765596346856377,p.g0,-3.70633373917865,7
321,0.7222024969561601,69.76639144187116,5.765596346856377,p.D,-17.634337902051758,7
321,0.7222024969561601,69.76639144187116,5.765596346856377,p.sig,16.277319069785275,7
322,0.9864684695829741,49.54556446815735,7.996286011741001,p.g0,31.52912927772988,7
322,0.9864684695829741,49.54556446815735,7.996286011741001,p.D,14.232657310585722,7
322,0.9864684695829741,49.54556446815735,7.996286011741001,p.sig,-17.424059219737746,7
323,0.5718054749029645,65.4707801077678,7.276568782585479,p.g0,-23.759270012938064,7
323,0.5718054749029645,65.4707801077678,7.276568782585479,p.D,3.950982608363989,7
323,0.5718054749029645,65.4707801077678,7.276568782585479,p.sig,9.117966846279657,7
324,0.7519572952973287,64.74799015407152,7.147699809416855,p.g0,0.26097270631049163,7
324,0.7519572952973287,64.74799015407152,7.147699809416855,p.D,2.109997277383638,7
324,0.7519572952973287,64.74799015407152,7.147699809416855,p.sig,7.913316923452526,7
325,0.5869532854898962,64.5834788930479,7.782282033236387,p.g0,-21.739561934680506,7
325,0.5869532854898962,64.5834788930479,7.782282033236387,p.D,11.175457617662676,7
325,0.5869532854898962,64.5834788930479,7.782282033236387,p.sig,7.6391314884131605,7
326,0.6895935315631156,62.92938179822002,6.223154291162122,p.g0,-8.05419579158458,7
326,0.6895935315631156,62.92938179822002,6.223154291162122,p.D,-11.097795840541114,7
326,0.6895935315631156,62.92938179822002,6.223154291162122,p.sig,4.882302997033369,7
327,0.8429930600001567,59.97519887961822,6.9396403485400056,p.g0,12.399074666687564,7
327,0.8429930600001567,59.97519887961822,6.9396403485400056,p.D,-0.8622807351427777,7
327,0.8429930600001567,59.97519887961822,6.9396403485400056,p.sig,-0.041335200636301764,7
328,0.8177643982223518,61.90189859843827,6.8680170009394645,p.g0,9.035253096313573,7
328,0.8177643982223518,61.90189859843827,6.8680170009394645,p.D,-1.8854714151505063,7
328,0.8177643982223518,61.90189859843827,6.8680170009394645,p.sig,3.16983099739712,7
329,0.5748133003975755,61.86934039562338,7.88804726486314,p.g0,-23.358226613656598,7
329,0.5748133003975755,61.86934039562338,7.88804726486314,p.D,12.686389498044853,7
329,0.5748133003975755,61.86934039562338,7.88804726486314,p.sig,3.1155673260389705,7
330,0.5443361357837487,64.77827086704748,8.590193097953119,p.g0,-27.421848562166833,7
330,0.5443361357837487,64.77827086704748,8.590193097953119,p.D,22.717044256473123,7
330,0.5443361357837487,64.77827086704748,8.590193097953119,p.sig,7.963784778412469,7
331,0.999999999632183,56.002793080312706,6.214497357730378,p.g0,33.333333284291065,7
331,0.999999999632183,56.002793080312706,6.214497357730378,p.D,-11.221466318137452,7
331,0.999999999632183,56.002793080312706,6.214497357730378,p.sig,-6.662011532812157,7
332,0.6499408251692258,57.75000090765997,7.983416588495758,p.g0,-13.341223310769893,7
332,0.6499408251692258,57.75000090765997,7.983416588495758,p.D,14.048808407082255,7
332,0.6499408251692258,57.75000090765997,7.983416588495758,p.sig,-3.7499984872333885,7
333,0.7440045836571597,63.41225457033166,6.027998556281101,p.g0,-0.7993888457120383,7
333,0.7440045836571597,63.41225457033166,6.027998556281101,p.D,-13.885734910269981,7
333,0.7440045836571597,63.41225457033166,6.027998556281101,p.sig,5.687090950552769,7
334,0.859647679292212,63.1350891960566,6.40902451412703,p.g0,14.61969057229493,7
334,0.859647679292212,63.1350891960566,6.40902451412703,p.D,-8.442506941042424,7
334,0.859647679292212,63.1350891960566,6.40902451412703,p.sig,5.225148660094328,7
335,0.9999999984135713,44.02986938392656,7.065753604055209,p.g0,33.33333312180951,7
335,0.9999999984135713,44.02986938392656,7.065753604055209,p.D,0.9393372007887051,7
335,0.9999999984135713,44.02986938392656,7.065753604055209,p.sig,-26.616884360122402,7
336,0.6505508124153412,59.568034803136904,8.245878487979189,p.g0,-13.259891677954508,7
336,0.6505508124153412,59.568034803136904,8.245878487979189,p.D,17.798264113988413,7
336,0.6505508124153412,59.568034803136904,8.245878487979189,p.sig,-0.7199419947718274,7
337,0.47861053029890477,74.49846858336875,6.409624696763611,p.g0,-36.1852626268127,7
337,0.47861053029890477,74.49846858336875,6.409624696763611,p.D,-8.433932903376983,7
337,0.47861053029890477,74.49846858336875,6.409624696763611,p.sig,24.16411430561458,7
338,0.7998713083649269,55.60678961956767,7.754272574959488,p.g0,6.649507781990256,7
338,0.7998713083649269,55.60678961956767,7.754272574959488,p.D,10.77532249942126,7
338,0.7998713083649269,55.60678961956767,7.754272574959488,p.sig,-7.322017300720549,7
339,0.5906623691927986,57.10245506005441,8.951288547414604,p.g0,-21.24501744096019,7
339,0.5906623691927986,57.10245506005441,8.951288547414604,p.D,27.87555067735149,7
339,0.5906623691927986,57.10245506005441,8.951288547414604,p.sig,-4.829241566575983,7
340,0.5474560194612355,60.97226804338169,9.149785732528056,p.g0,-27.005864071835273,7
340,0.5474560194612355,60.97226804338169,9.149785732528056,p.D,30.711224750400795,7
340,0.5474560194612355,60.97226804338169,9.149785732528056,p.sig,1.6204467389694819,7
341,0.7027423375972399,60.04191803056682,7.240127617847643,p.g0,-6.301021653701344,7
341,0.7027423375972399,60.04191803056682,7.240127617847643,p.D,3.4303945406806085,7
341,0.7027423375972399,60.04191803056682,7.240127617847643,p.sig,0.069863384278032,7
342,0.8446562462809022,52.2210231079606,8.741125388858979,p.g0,12.620832837453625,7
342,0.8446562462809022,52.2210231079606,8.741125388858979,p.D,24.87321984084256,7
342,0.8446562462809022,52.2210231079606,8.741125388858979,p.sig,-12.964961486732337,7
343,0.8352263374612999,61.89041647482585,5.373803602545958,p.g0,11.363511661506658,7
343,0.8352263374612999,61.89041647482585,5.373803602545958,p.D,-23.23137710648632,7
343,0.8352263374612999,61.89041647482585,5.373803602545958,p.sig,3.150694124709747,7
344,0.643843110000248,65.49689736949955,6.880704889625433,p.g0,-14.154251999966938,7
344,0.643843110000248,65.49689736949955,6.880704889625433,p.D,-1.7042158624938204,7
344,0.643843110000248,65.49689736949955,6.880704889625433,p.sig,9.161495615832584,7
345,0.5064767929242434,61.86763872059304,9.487460829054232,p.g0,-32.46976094343421,7
345,0.5064767929242434,61.86763872059304,9.487460829054232,p.D,35.53515470077474,7
345,0.5064767929242434,61.86763872059304,9.487460829054232,p.sig,3.1127312009884043,7
346,0.9999999997600307,55.64911261036336,6.686249640334628,p.g0,33.33333330133743,7
346,0.9999999997600307,55.64911261036336,6.686249640334628,p.D,-4.482147995219599,7
346,0.9999999997600307,55.64911261036336,6.686249640334628,p.sig,-7.251478982727733,7
347,0.6759162682707387,63.29050015946626,7.269092415647436,p.g0,-9.87783089723484,7
347,0.6759162682707387,63.29050015946626,7.269092415647436,p.D,3.8441773663919445,7
347,0.6759162682707387,63.29050015946626,7.269092415647436,p.sig,5.48416693244377,7
348,0.7158058958590797,55.86578247359434,9.28325780551183,p.g0,-4.559213885456037,7
348,0.7158058958590797,55.86578247359434,9.28325780551183,p.D,32.617968650169004,7
348,0.7158058958590797,55.86578247359434,9.28325780551183,p.sig,-6.890362544009439,7
349,0.756500771849586,63.75335600989944,7.019304314708139,p.g0,0.8667695799447964,7
349,0.756500771849586,63.75335600989944,7.019304314708139,p.D,0.2757759244019807,7
349,0.756500771849586,63.75335600989944,7.019304314708139,p.sig,6.255593349832403,7
350,0.8978466831945958,56.822425809528035,6.1795531046967644,p.g0,19.712891092612775,7
350,0.8978466831945958,56.822425809528035,6.1795531046967644,p.D,-11.720669932903364,7
350,0.8978466831945958,56.822425809528035,6.1795531046967644,p.sig,-5.295956984119942,7
351,0.8203173178684274,55.7500155823807,8.363251817249552,p.g0,9.37564238245699,7
351,0.8203173178684274,55.7500155823807,8.363251817249552,p.D,19.475025960707878,7
351,0.8203173178684274,55.7500155823807,8.363251817249552,p.sig,-7.083307362698838,7
352,0.7430553271309116,59.99439133297676,7.2564250892330335,p.g0,-0.9259563825451197,7
352,0.7430553271309116,59.99439133297676,7.2564250892330335,p.D,3.663215560471907,7
352,0.7430553271309116,59.99439133297676,7.2564250892330335,p.sig,-0.009347778372064871,7
353,0.9999999993591434,54.24119496774268,7.162602855655188,p.g0,33.33333324788579,7
353,0.9999999993591434,54.24119496774268,7.162602855655188,p.D,2.3228979379312595,7
353,0.9999999993591434,54.24119496774268,7.162602855655188,p.sig,-9.598008387095534,7
354,0.999999999686773,48.49572228831717,6.631432112679218,p.g0,33.33333329156973,7
354,0.999999999686773,48.49572228831717,6.631432112679218,p.D,-5.2652555331540265,7
354,0.999999999686773,48.49572228831717,6.631432112679218,p.sig,-19.173796186138052,7
355,0.9916574583822849,56.08962235053873,4.802607978325568,p.g0,32.220994450971325,7
355,0.9916574583822849,56.08962235053873,4.802607978325568,p.D,-31.391314595349023,7
355,0.9916574583822849,56.08962235053873,4.802607978325568,p.sig,-6.517296082435446,7
356,0.7442981317415133,60.51391938266964,8.723527594590683,p.g0,-0.7602491011315642,7
356,0.7442981317415133,60.51391938266964,8.723527594590683,p.D,24.621822779866903,7
356,0.7442981317415133,60.51391938266964,8.723527594590683,p.sig,0.8565323044494023,7
357,0.7041463464834832,59.40669961099281,7.437173098183731,p.g0,-6.11382046886891,7
357,0.7041463464834832,59.40669961099281,7.437173098183731,p.D,6.245329974053299,7
357,0.7041463464834832,59.40669961099281,7.437173098183731,p.sig,-0.9888339816786502,7
358,0.9837230081907101,64.2580016771977,5.0807010745479255,p.g0,31.163067758761347,7
358,0.9837230081907101,64.2580016771977,5.0807010745479255,p.D,-27.41855607788678,7
358,0.9837230081907101,64.2580016771977,5.0807010745479255,p.sig,7.096669461996162,7
359,0.9999999988271541,47.944863225760635,8.054260260473503,p.g0,33.33333317695388,7
