Year_1,Year_2,Year_3,Year_4,Year_5,Year_6,Year_7,Year_8,Year_9,Year_10,Year_11,Year_12,Year_13,Year_14,Year_15,Year_16,Year_17,Year_18,Year_19,Year_20,Year_21,Year_22,grad,,
91.4494113,93.94222484,86.30792271,91.79263706,77.79022262,76.13844404,69.20106005,73.9068019,62.23792523,64.2139707,63.13670058,63.34963958,61.78592084,66.71826905,66.96478755,63.31085467,62.48665978,63.25649428,66.09015439,72.32665482,67.63531973,73.78280235,116.4,1577.824878,1836.588158
92.24530207,89.42470381,84.33549882,83.22907784,86.32761339,77.40261954,71.11459425,70.47765083,67.55850883,69.2266625,67.4269087,61.23725246,64.82674248,62.92715675,62.25044101,58.67837329,66.43420751,63.88531158,68.00774769,70.21631061,68.43795647,73.12337117,116.4,1578.794012,1837.71623
94.00968597,90.74539718,87.19404723,80.74277947,83.61450306,77.98179772,77.30146513,70.20304488,68.20363284,69.86811624,65.87032868,62.87381884,62.72319588,64.63455543,64.10150635,59.38512679,64.54741824,68.22527019,63.5359069,68.2283882,71.12200069,73.08229009,116.4,1588.194276,1848.658137
90.29095627,90.21084975,84.85433051,87.29155899,78.56575085,76.96082193,72.87037697,68.26024943,66.47625439,68.42627677,63.10006892,65.44956861,58.77058452,61.593315,65.04009273,64.34884343,60.02997629,63.10529288,59.56588409,69.61446428,65.8159341,69.24215173,116.4,1549.883602,1804.064513
96.66326193,91.81274547,86.04309597,85.84388844,78.87649087,73.37671279,71.49266748,70.16764775,67.20953691,65.28456054,60.45207951,67.58597396,64.72897397,63.25531979,67.98985721,65.14392013,63.53216965,64.30831967,65.52797878,68.26126562,71.50818096,68.35435948,116.4,1577.419007,1836.115724
96.02872892,84.00750493,85.80059419,80.38119754,79.17435808,74.78650574,74.21698361,67.34820449,71.37002967,66.7372403,63.78698102,61.389805,63.51779726,65.87772018,64.0981881,63.64739605,63.69776173,61.56085321,65.14555855,68.12169787,68.87355556,72.60742183,116.4,1562.176084,1818.372962
96.7548302,90.1920013,90.00100891,80.15033931,77.75235541,79.78268915,72.01662193,72.18781248,66.88122455,63.23281609,68.4300919,67.86945105,61.13444234,58.24507319,56.95726142,63.5160987,64.0472592,67.06735502,66.93760427,66.03131163,70.5284343,74.54706575,116.4,1574.263148,1832.442304
98.65473083,90.34866531,85.4487593,78.12819453,79.15428977,76.33175562,74.19969557,71.20874841,70.81454249,62.90968218,69.01221769,68.08073318,60.79051025,68.54117406,62.74871913,63.44887317,63.20436368,62.13506918,66.31463309,67.82614362,66.52896791,72.58168068,116.4,1578.41215,1837.271742
97.14630705,94.54073435,87.51612517,84.38809053,75.85864687,76.54542701,70.97522848,69.193849,69.33629063,64.21385936,64.24404011,61.21044427,60.44248453,60.91428963,60.22066633,64.31099137,60.43429489,70.71604829,64.13207729,65.31863993,65.04291634,70.55444158,116.4,1557.255893,1812.645859
98.39108792,90.5897416,88.52976249,83.68164792,77.64212086,75.44306293,71.42387117,66.02699425,67.47695741,68.82291632,60.8593851,61.20982466,58.21619549,62.50897337,60.17364703,61.38372945,62.07357596,69.08822565,62.43823065,59.56580107,70.29158144,70.82998542,116.4,1546.667318,1800.320758
93.53056797,89.54467774,88.35538448,86.18512227,73.90916471,75.37602168,69.76796957,69.57848493,68.5006687,65.49149528,64.26962685,66.07014743,63.05389058,62.81980105,63.2213964,64.55604309,64.37606336,64.68704419,64.13386232,65.74951207,67.74058058,68.10432229,116.4,1559.021848,1814.701431
97.61391736,90.91136805,89.21424361,81.77556765,77.75674017,74.36451752,72.75313706,70.46303754,68.70552559,66.49340121,59.58756448,67.76415473,58.15040923,64.3569802,62.31653057,60.55761525,61.3517448,61.89951539,61.25208398,64.9704248,74.01160848,74.55912111,116.4,1560.829209,1816.805199
90.82803398,89.49037731,88.41658816,82.33762859,74.278917,79.94382074,75.2259267,73.3354949,66.03292906,64.83764084,68.63420828,62.54874832,64.51893053,67.30382073,60.84628829,63.68992971,60.04893932,64.3371378,61.03666075,66.11154186,69.17042055,70.95000542,116.4,1563.923989,1820.407523
96.13548625,90.04480805,79.0618746,79.08989022,76.97606721,74.66475615,73.25186176,73.87359168,64.64032963,62.76749521,65.31121039,61.48718383,62.49892286,59.16857922,64.93895868,57.11018264,61.76318436,65.44193915,68.6386071,70.10253736,68.7251192,66.91541347,116.4,1542.607999,1795.595711
98.95854065,89.45360005,84.39818497,80.89141507,82.58663912,74.44335377,70.75710479,67.23157037,66.98069074,70.22302411,64.58852935,66.88741568,63.24524743,64.16887849,63.34078206,64.25527135,64.27123077,67.81022142,68.36166886,66.7099548,73.47961075,69.78797408,116.4,1582.830909,1842.415178
100.0383001,88.06785426,88.05695156,86.00886895,81.62790904,73.5399134,70.37761297,70.03178546,65.85967906,64.38607032,63.22516958,64.79785822,60.52963037,60.82038791,60.74290444,64.23142512,63.74596323,66.65164198,70.58119604,61.41803877,68.38996345,69.80446836,116.4,1562.933593,1819.254702
95.26370141,92.01862391,86.23583717,82.73017718,84.22869165,75.7871497,72.48504486,72.27176526,67.40148521,68.17890913,65.51653433,65.83300415,65.98739933,59.41809716,63.33577129,66.49428133,63.17240703,63.53669721,65.71215761,69.1215877,69.94394595,67.92207599,116.4,1582.595345,1842.140981
96.54368038,87.62629712,83.92368829,82.90513241,75.86917187,77.04550255,70.93991899,69.55340828,70.87022579,69.18239075,65.68308599,68.07897471,60.36445013,65.92346099,64.46942302,63.88589147,66.37285041,64.90699112,72.80666319,65.87348504,68.49344865,73.81001057,116.4,1585.128152,1845.089169
91.5618593,87.83640719,85.02532966,85.14067769,78.71013317,71.46445514,68.64955643,73.47149984,70.5428479,68.78160451,63.99943854,65.17424169,61.87833811,66.44796481,57.12779689,67.70581762,55.93410807,59.32445925,65.34537131,67.06226902,64.62777683,68.06317648,116.4,1543.875129,1797.070651
90.33165266,89.13451978,84.5920286,83.43864131,82.72228736,73.22255455,71.55049921,68.96870965,65.53498215,69.40982085,64.85589427,59.09152704,63.04909251,64.12078955,60.31970332,63.53293165,64.49034977,64.62486563,66.80165524,69.05749124,66.1632164,69.48983115,116.4,1554.503044,1809.441543
94.44391647,91.17618358,84.706852,81.06472494,76.14440924,74.66861803,72.71480551,70.26881072,69.96312284,68.27199053,61.21418137,67.25406232,66.30077568,62.6671223,61.86393592,62.72193889,65.01773164,67.20058402,63.1470981,68.10717584,65.91976645,69.81937924,116.4,1564.657186,1821.260964
95.26895815,90.76401994,92.81518564,76.55155268,80.74191683,76.40527698,72.97790205,73.34987642,68.64537722,65.95357912,62.00712353,64.04765582,69.79157649,60.05286924,60.32929088,62.43237667,59.14211623,67.62947157,64.28348461,68.58648285,67.84547573,73.07028652,116.4,1572.691855,1830.613319
94.11926915,90.06330363,86.99280429,88.72617949,81.39778233,72.58413903,78.86637904,66.35532783,67.93220874,67.37110214,63.54519964,64.62601863,68.17921057,67.0940465,59.93101017,63.35200313,66.44022876,62.95436802,62.11100776,71.35348396,70.73957896,69.06565673,116.4,1583.800309,1843.543559
92.3084827,89.24193507,84.73386544,79.07355082,78.75296726,71.96284112,72.61380351,66.85660644,72.8078458,70.40395163,64.27827154,63.43283766,66.73247902,65.08480927,62.98419989,65.19699118,64.28372681,65.44520979,63.89276336,66.41631534,72.05892146,72.52534972,116.4,1571.087725,1828.746112
91.17373078,88.75428061,88.88310725,82.56455891,78.54107438,77.2458589,76.28474601,72.62151299,66.96428491,62.11278751,65.20337693,66.93000272,64.21217994,63.18311118,60.67360471,66.45314334,63.07705144,60.38298332,71.12424342,66.19397208,70.1563874,70.24184833,116.4,1572.977847,1830.946214
97.021374,92.32629473,84.4438469,85.2559918,79.90646621,72.34875048,76.30067051,69.07161627,67.14121732,66.57481992,70.31853879,63.79192841,61.27450192,63.51380774,59.62346169,64.26329285,66.02379091,67.63905169,68.88463076,60.95344571,71.94460444,72.53843264,116.4,1581.160536,1840.470864
97.19634902,88.54129425,87.09963525,87.07233378,75.02569239,73.50133642,76.64379812,70.57601138,66.29663587,70.33898181,67.84450312,67.64814826,58.73901142,65.81337003,59.61801337,67.53527321,62.91972866,63.75679192,65.20090376,68.87859654,67.17161526,71.54059491,116.4,1578.958619,1837.907832
94.0471367,88.07597825,82.06224189,80.43923634,80.12481526,71.92397931,72.8072809,71.38785275,64.78125193,64.15775236,70.10712344,61.7259476,66.3281791,64.5580412,65.36939975,66.47547479,63.63270198,64.31256438,67.24754854,66.06031062,65.44644968,70.84374144,116.4,1561.915008,1818.06907
99.02112561,88.59491413,85.3790619,83.87887131,82.37589253,80.48325884,71.74437918,67.95324452,63.31495702,61.64522736,65.68557374,65.31789389,63.09761361,60.72679612,61.9863795,61.96951523,69.71128314,58.81149821,66.40888013,62.34633305,71.27047719,71.80917778,116.4,1563.532354,1819.95166
94.51868949,88.74599798,88.30064194,81.33136021,73.70097571,71.51091467,72.66107261,72.57287979,69.54016187,63.39684105,68.92421254,66.75937284,65.64799516,62.44251485,61.13211597,60.99703316,64.55284495,60.96317018,65.36300615,71.96541209,69.78102545,76.13884448,116.4,1570.947083,1828.582405
97.11833993,88.97495992,85.54766629,79.053401,79.25337206,76.41855255,76.15338721,70.95858594,70.42578831,68.03604856,64.6099745,65.63571501,57.03377117,63.68257492,62.45405598,67.44755627,64.48098394,60.82457573,68.25364806,72.87046635,68.86369023,65.17835617,116.4,1573.27547,1831.292647
92.66252725,91.48771092,83.21993276,78.36016905,73.64886471,69.56599014,73.04608268,70.75902185,66.84514173,69.70329538,67.16439783,65.44676624,57.36849747,61.29797658,67.04204093,65.51701353,65.11330552,69.02263691,69.68689725,67.83470613,67.3877652,70.24696933,116.4,1562.427709,1818.665854
96.11460594,92.24261351,84.49638097,78.98121114,79.93140015,78.51590557,70.58501233,70.61088415,69.20061685,64.32508951,70.4775897,66.10203107,70.60101503,69.50596293,66.55104543,62.36683695,60.25553408,67.68984974,66.69878594,65.35853609,72.85857264,66.99585873,116.4,1590.465338,1851.301654
96.26160778,87.86298738,80.38469494,80.21668519,80.1435365,79.14511417,75.1310094,72.40745427,65.10739146,61.90508474,66.90556222,65.91008932,64.43644193,65.50912775,65.36489119,64.57068105,61.4313124,60.34427762,66.13637631,69.52008999,72.17973317,80.4221649,116.4,1581.296314,1840.628909
95.26025067,88.11439198,84.73870171,79.4855438,76.80849932,82.97178878,69.99781076,67.4373659,71.74220967,65.41114666,63.10713974,59.46112643,65.91399659,67.72814121,65.60676868,56.48313518,62.24627204,60.91559661,62.83585249,69.94321666,67.68466502,72.17782394,116.4,1556.071444,1811.267161
97.42601942,89.78687581,90.18873267,80.05191815,78.91198814,77.00860672,73.42779134,68.86064,73.90750092,71.77757807,67.21645483,60.65550261,59.48968739,59.99170617,61.84327531,61.81370018,61.89633041,63.35232355,67.05075519,60.55501118,70.62491543,69.72520099,116.4,1565.562514,1822.314767
94.1166988,90.98624806,90.74210506,78.19221777,78.89468146,74.64146368,71.68302914,72.58874758,66.37067424,67.71982236,71.26280385,66.43553617,65.89467982,65.61169323,58.67185977,62.93089312,60.94464514,67.06797099,66.08367351,67.69484878,67.10178808,71.83781969,116.4,1577.4739,1836.17962
89.05501736,90.33343232,88.93959306,79.1836157,75.44940908,78.26102579,71.56778366,67.1093305,71.81533919,63.83554442,67.53874004,66.02975042,62.8825681,57.60838882,65.31819769,60.60526318,62.15540614,67.29137795,60.02139816,67.56051553,63.48660372,70.92452751,116.4,1546.972828,1800.676372
93.56710662,90.35545586,88.71515682,84.79011536,78.10297083,75.14266197,72.30423549,70.88832382,67.62328879,68.99234638,62.65459386,63.14463273,67.75495865,68.96544408,63.85882691,60.50559893,62.02608579,67.54189385,59.90109009,66.30516357,66.58687977,73.41738116,116.4,1573.144211,1831.139862
96.52950989,89.79886695,84.14412311,82.41870403,74.25182843,75.55174002,67.34595502,67.64089735,71.58627483,68.75676337,68.35174253,68.51350149,58.34698534,66.41582258,60.57706124,64.86865105,68.00160018,64.96960039,64.27499448,64.2629255,69.48279421,71.44208628,116.4,1567.532428,1824.607747
89.4117308,84.05946585,87.51268788,83.29385405,81.95245232,74.27231234,75.77669769,73.99948798,67.34753526,70.25444415,66.72049876,62.30218918,61.07212224,61.81882172,62.25761946,68.28274861,64.53744318,70.87318855,64.24673153,65.4507807,69.01339046,71.48634001,116.4,1575.942543,1834.39712
89.84146914,93.32329997,86.01583667,82.88589562,77.63723512,74.77372331,77.19183596,66.67870533,68.40341848,69.83374269,67.21600688,68.00746909,58.75515657,63.37531664,67.7246022,57.10019834,61.59417451,67.5314641,63.09391751,70.6511386,64.40040959,72.13655549,116.4,1568.171572,1825.35171
94.53888407,93.01294724,82.10563872,78.73530342,79.81055495,74.36632501,73.96620274,71.24819607,69.72439113,67.84633655,67.85039515,66.65371382,67.91533559,64.95969365,64.49432215,61.01312743,62.45400649,62.51061883,67.5502489,64.50231281,64.4544351,75.38919969,116.4,1575.10219,1833.418949
94.80329497,88.29786507,84.83473048,82.58622464,79.15921449,76.76872313,78.5203089,69.70682653,72.1400265,65.13215021,64.84234862,64.49264438,64.74040983,60.69640634,60.25106925,63.68553396,59.79477258,64.92519302,66.04504496,67.43987514,64.43524624,72.04915876,116.4,1565.347068,1822.063987
97.772262,91.56730453,80.69330746,83.56141138,80.46480198,72.08376487,67.35760176,71.41409768,64.88299979,67.3844307,65.98189513,64.59468699,64.35656129,60.60590431,58.37787141,61.13956933,71.27625509,60.83490351,64.13279604,66.03859909,68.27916996,72.46799232,116.4,1555.268187,1810.332169
94.31113965,94.35316364,83.6278071,83.03326731,80.38872119,77.00917265,78.51078541,72.18274668,65.40690856,65.23039568,65.90126493,66.19448588,62.4861817,60.74121125,59.42045697,61.0714049,64.73445959,66.03116665,63.73798039,73.29885474,72.11188587,72.43619687,116.4,1582.219658,1841.703681
95.85026526,90.61803658,85.92061824,78.11790178,73.38800828,76.71247578,73.03507994,69.37491405,70.03627804,65.25767344,64.32146859,62.52998375,64.45709385,62.43801826,65.04266254,58.61573693,62.22817943,59.87879167,63.35229227,65.03172283,67.51372206,67.18561774,116.4,1540.906541,1793.615214
95.21593389,91.35362273,87.6474541,82.38031479,77.67699273,74.11251179,70.76607876,70.93701976,66.48971334,67.87024878,65.8015167,61.84087781,63.02886574,61.44496678,66.8511096,62.72930461,63.04059987,60.91801903,67.97765388,69.65681713,65.02483158,69.90867734,116.4,1562.673131,1818.951524
96.48958826,91.14816809,83.51493295,89.87663547,83.14675794,72.22429284,74.64649515,73.53319175,70.87423361,69.43305785,68.00117307,58.40789529,64.39790505,61.9544886,69.75952399,65.09766078,64.80804593,60.8265259,62.99843065,65.32264058,67.96552076,73.39343532,116.4,1587.8206,1848.223178
96.95355425,88.02491524,86.05184959,84.03575856,81.51919507,73.02682649,77.46170468,74.39781986,70.02906009,68.12457125,63.04355417,61.39664931,63.97855848,58.92613039,63.35776095,68.30272227,68.28799574,61.07872459,63.80949304,72.52478144,68.62610772,71.31841228,116.4,1584.276145,1844.097433
90.87238936,92.9018321,85.24376896,84.56682057,79.75573217,74.09548873,74.10265413,67.16133112,69.39418419,69.54105594,61.54685,62.08446627,63.87866141,64.70525479,65.52188649,60.04996016,67.57260388,64.72834156,67.61836993,69.57437256,70.95499329,67.2999137,116.4,1573.170931,1831.170964
92.62984385,87.54728446,85.39917681,78.5677191,79.56086173,76.27824854,71.9302328,73.239026,71.29732485,64.71041989,67.19790233,62.5884783,62.15794178,60.34826541,65.6886068,64.47203468,62.80490845,60.19600065,68.78705207,70.8136967,64.19741801,68.87604052,116.4,1559.288484,1815.011795
96.96035962,92.38937394,87.06663134,79.54141737,73.58501345,74.10881134,73.04314591,73.09561129,64.8030558,62.69741297,68.03256345,68.46665051,68.08695411,64.0487145,58.27712746,64.11726207,68.42503629,65.86394932,65.10078245,65.93002471,73.60515399,74.69163903,116.4,1581.936691,1841.374308
88.62008216,92.06772927,89.26395917,81.944849,78.97325055,73.4719199,72.47703246,69.47097388,72.9630378,62.7705266,67.29861429,67.58170964,62.29971806,62.77680744,60.15540469,67.56359263,60.09422884,68.58412525,67.27105392,68.34694677,65.7473154,64.21297191,116.4,1563.95585,1820.444609
87.53385466,88.9609068,85.65749357,77.77205364,76.39184977,76.53581596,76.7161319,72.40697888,69.62810012,69.3710348,62.32159731,66.03946027,63.76283655,64.01713191,64.67991418,64.98240037,67.26223945,66.6405721,66.00412593,67.96419407,65.38746857,71.36087072,116.4,1571.397032,1829.106145
94.84544872,94.37670305,85.49296966,79.79225209,79.01586389,86.21581844,75.80024583,71.89173686,70.74896585,72.50258115,62.45494442,63.16881848,62.62938066,60.95411489,71.23477928,65.05513979,65.65498954,65.72801589,68.72806048,70.25053829,67.86309103,71.25911547,116.4,1605.663574,1868.9924
94.56792031,89.36543828,90.58316792,85.05608455,79.34861993,78.05459678,70.37353597,71.27203613,68.39624902,68.99584098,67.44617795,65.81994529,70.63144374,60.28849015,59.24027957,62.55440561,63.69450728,68.00857871,66.3087427,68.72246022,68.90919473,69.49512426,116.4,1587.13284,1847.422626
93.5382155,91.72509076,83.63177615,82.58263036,80.46113049,71.85173534,78.25062377,72.36671808,69.10447453,72.12342882,69.62955127,68.62413154,65.88757993,59.25987003,65.69890721,62.42333748,61.03906944,66.69990296,68.60591204,68.73907863,73.83625645,75.25601903,116.4,1601.33544,1863.954452
96.77011166,88.17349798,84.86680339,80.90523798,81.53490954,72.23007895,74.57229727,68.20367732,69.17693377,73.57325557,68.59125484,63.48199759,64.62581368,62.60861671,60.51715386,61.46097072,62.77118734,61.55571952,64.38958665,67.47345724,70.05082509,73.09683974,116.4,1570.630226,1828.213584
97.69985688,89.65852228,87.2659521,76.08142553,76.4203377,69.94887142,73.21577645,68.55358877,66.69090077,69.72952465,68.75441886,64.7230739,64.68716803,62.78111339,61.72882344,60.25034682,61.25520719,64.60298531,61.42274945,64.2620378,64.96926491,72.59660965,116.4,1547.298555,1801.055518
97.16272182,88.28046688,89.12683339,81.02767091,78.67662734,78.44600361,73.65549271,66.45707785,68.86640572,69.0276342,66.69800057,66.53040043,58.91348951,63.0713824,58.92863746,68.76430458,62.16841769,66.47277761,67.18085621,71.18635102,63.35352497,74.93981653,116.4,1578.934893,1837.880216
93.99991543,90.15079183,85.66308958,81.63049033,80.62596426,75.40352155,77.70387537,75.40540798,76.43106988,65.544704,64.20957081,64.59568126,66.71692821,63.90461826,59.76324674,63.65236927,62.59743644,64.8167074,66.23031458,65.01612218,71.55217382,70.57806777,116.4,1586.192067,1846.327566
94.40397837,86.74023471,85.00312843,86.81595967,79.13844224,77.74772022,76.9198495,71.64470133,68.98416525,65.82013358,68.73005535,59.7743247,62.30233316,62.71807195,57.98468551,60.34264985,69.37123434,61.23366176,67.49133432,69.42415536,69.20904172,73.46468361,116.4,1575.264545,1833.60793
95.30156223,88.2504996,87.68399482,80.5074588,81.81470401,73.2826619,71.97365128,67.73873816,67.43014945,70.59087846,63.47670373,59.78107865,64.93905728,58.40740694,60.35032143,63.51524882,63.2366223,61.1871244,61.05231431,69.02484981,74.0430063,71.42964668,116.4,1555.017679,1810.040579
88.73031515,90.1851983,90.73158381,78.41116465,76.09846517,78.48112758,72.96267528,68.00028213,70.80994351,65.3212997,64.07970821,65.13131943,63.86252691,62.09147819,61.65683538,59.95328653,61.60150884,70.71548907,68.27626943,62.85924251,71.25409175,65.57762798,116.4,1556.79144,1812.105236
91.76305904,86.51398486,86.41639064,84.08875485,78.987972,74.12112928,73.17561951,72.63965382,68.13010792,61.51291437,65.75581768,63.61185332,63.46388868,62.43392159,61.04578889,61.24816349,63.77386317,62.13643694,61.94169235,68.405983,71.48263853,68.82082559,116.4,1551.47046,1805.911615
96.63112451,93.10131618,86.46756354,79.90050516,79.05553611,70.60493543,72.92879806,75.86758812,66.61473581,68.25370493,60.58555552,62.95452287,62.29913541,55.4019193,60.6370226,65.42455473,63.2366254,64.95986903,64.71995418,67.79643144,68.58620309,76.84419649,116.4,1562.871798,1819.182773
95.14521543,92.35677235,82.16591475,81.00349883,83.9566017,76.56561325,72.85259953,69.5054855,71.96686287,64.96860742,67.0405012,61.62641151,60.08580969,65.42607242,62.70304297,60.14640727,64.4550945,58.22948403,68.44241095,70.29058465,68.81094119,74.4940444,116.4,1572.237976,1830.085005
90.95625732,85.98162258,83.2438961,78.35611975,83.56104679,74.18500839,70.32602299,70.10380685,69.95881058,66.15180807,62.63003312,64.26450895,62.79817829,63.24021383,63.15185838,64.18578858,64.56099671,62.57623203,64.78318795,69.01251032,69.97696837,71.51671778,116.4,1555.521594,1810.627135
97.96126961,90.28163736,89.99190969,82.67481289,75.32888809,75.96656378,70.40535346,68.95547749,67.71138698,65.61902853,64.26419317,63.95681578,63.07407207,66.90280472,60.48311291,60.97864755,65.73306346,68.98947625,66.20579208,69.56476622,72.7564384,68.87728928,116.4,1576.6828,1835.258779
95.8011072,89.64271417,84.80571441,84.23814049,74.43719355,76.5390009,67.63010743,70.29508674,69.60265332,65.21449601,63.60315965,59.60487239,69.66755416,63.38661984,66.06286201,66.67204243,65.0236784,64.39198625,63.73220659,70.04419238,67.78783251,70.16720794,116.4,1568.350429,1825.559899
92.84916368,83.55283008,85.23390334,83.14432909,84.65873134,72.84511472,71.38987685,69.05540841,68.2778824,66.82939973,68.17488087,67.65282178,63.17959488,64.2890657,59.80103523,64.45849975,64.74400733,61.56716482,62.5968079,63.46118777,68.38830651,76.13343867,116.4,1562.283451,1818.497937
94.5077941,90.79756618,85.82105109,80.86024194,78.06684664,74.58814384,72.3860047,72.30675975,70.72537039,65.83263279,64.32465559,59.66314394,63.76477301,62.41754124,62.92510315,62.57700648,66.51449378,61.4288381,63.58068749,65.58772875,66.04439095,69.85564473,116.4,1554.576419,1809.526951
94.6579131,87.27294797,85.33851,82.65176755,73.15477647,76.21558269,70.79829032,72.97624922,72.42491661,66.88609112,66.03727047,62.27296103,61.46185122,62.47588498,62.02922264,59.04963176,64.58260484,65.36676611,60.43568694,67.79716709,66.56895649,68.98758178,116.4,1549.44263,1803.551222
93.67215797,85.05404014,87.09149134,83.66199647,79.04460336,75.97536529,73.28324242,73.42040155,70.15253838,63.45717418,68.36382735,61.79188262,67.95425178,61.8664209,64.92047864,61.40684006,67.16482911,64.705367,70.42317375,64.39376484,71.25584876,71.1136516,116.4,1580.173347,1839.321776
93.98309039,89.45579248,83.28293252,79.44848112,83.19606352,73.93519666,72.74007699,67.25337831,72.97813729,66.97205696,66.97958246,65.01543001,65.23319461,64.33154619,60.04913039,61.67593473,64.74244819,63.28002686,64.63462748,68.55187389,69.15946865,73.53480045,116.4,1570.43327,1827.984326
94.07645727,89.05111671,84.59056091,80.02202564,78.52209932,80.49801163,75.20269524,67.10127368,70.87239236,67.1676899,67.4050234,57.0301093,60.97032065,61.46891509,60.03080725,67.87470105,69.97864988,64.42598459,62.72463419,67.59609627,68.52410747,66.49763955,116.4,1561.631311,1817.738846
96.26144799,86.73088382,82.05638544,81.71607532,82.1567084,74.03919346,77.11993995,71.89716569,71.25638577,67.45496547,69.11387143,70.02365624,66.27616464,67.08421756,60.78218784,64.5187191,62.04178699,67.7793576,70.76421705,64.71615669,67.53477963,72.72325198,116.4,1594.047518,1855.471311
97.17925181,90.92624609,86.19473211,85.21598531,78.02029648,75.69745753,72.80070047,74.02417751,65.41471869,67.81965404,60.83375781,61.27217168,63.22750915,62.82577562,59.05299477,63.21892673,65.313932,60.13376525,61.03012157,61.72864252,73.92569738,66.35848698,116.4,1552.215001,1806.778262
95.96957663,89.95651175,90.17074609,82.02184398,79.35448394,73.02132013,73.14566768,71.0105419,65.47388883,68.86598543,63.39870156,60.07330828,62.86977897,61.58576169,58.54240908,65.56949514,62.4103338,63.91967251,62.1597994,66.12186492,66.41003826,73.97943798,116.4,1556.031168,1811.22028
99.19624813,91.66928344,83.51734404,78.36901704,80.57384173,78.22098785,72.10395097,69.58766528,68.76601674,64.83004276,65.183503,67.49941924,66.06382219,61.84625518,60.50478508,59.06818125,63.78589347,63.07584097,63.1335483,69.73003669,67.54005706,71.09657421,116.4,1565.362315,1822.081734
96.15438711,91.39705911,86.43075559,82.14509116,77.03101623,75.97856398,77.23570243,70.07220195,69.9563056,70.17329176,58.45978472,61.27896252,61.59312064,58.30293781,60.97005485,62.27240355,67.76408208,65.46637471,62.2441715,65.82469672,72.28513508,70.95901429,116.4,1563.995113,1820.490312
95.34929672,88.71774448,84.49475677,83.54399104,82.59190899,74.60420655,75.71445193,68.74498666,65.14654043,70.99657891,66.97932633,65.55326829,62.6637203,59.3127828,62.88724873,64.87179684,67.76593561,58.42909181,64.99404671,66.96171988,70.96225068,70.69081688,116.4,1571.976467,1829.780608
96.74892354,86.27933472,84.66925356,84.59506174,80.62047166,77.15756578,74.54879595,66.73599821,69.40819706,67.7908554,65.73721173,65.19607083,67.96471652,63.69055468,64.35621781,60.26666546,65.28387641,57.90147102,66.32904332,60.19981456,73.14612564,73.33125151,116.4,1571.957477,1829.758503
94.11045616,92.92673747,91.56916695,82.62586551,80.15102608,74.59124304,74.68271488,71.93594256,67.96361186,68.46864416,69.52600902,59.53968658,60.58953482,65.70711602,60.24479803,65.74758189,65.70265192,58.93159963,62.09882876,69.13721403,70.64536663,73.83723721,116.4,1580.733033,1839.973251
96.45663245,87.09248558,88.86349797,79.97745745,80.01463968,74.55999593,73.96846908,75.34328466,68.6396194,70.62580945,64.19900486,66.25171751,63.88538331,58.53662288,63.21411389,64.04553752,66.68454194,65.71847944,60.99971616,68.0154905,67.15119302,70.18078507,116.4,1574.424478,1832.630092
99.89707863,88.5669404,87.34573885,83.64647668,79.18734274,79.67528721,77.87431715,73.79722711,65.16061852,62.20696584,64.14804795,62.63687088,64.64918153,60.88047923,65.74997536,63.11983856,65.14882461,63.74829508,66.38756931,68.76542053,63.51290763,74.51632832,116.4,1580.621732,1839.843696
93.91482729,87.29063434,90.40340782,83.97742503,81.67265564,76.01186354,76.81041224,62.69982238,71.88863348,71.12218582,68.56458151,64.35952854,62.54511109,61.82148679,59.44223761,67.07580699,63.15535005,65.71501165,65.04556049,71.20709672,63.70408993,72.46970129,116.4,1580.89743,1840.164609
97.27334732,93.76891069,89.41222831,82.92539422,75.73293629,76.4493032,71.7055245,69.55463708,70.5455329,68.64147786,69.35854521,61.88482253,64.60492858,57.90359888,60.09896567,62.60082243,61.5489356,68.21618295,59.14264098,64.91515606,68.88533876,68.01496004,116.4,1563.18419,1819.546397
94.54440547,86.1241402,86.34165484,84.73300431,76.63847255,77.19346906,67.6846921,69.57674338,67.80213179,69.84546111,66.82266099,62.03024154,63.56474225,65.27596195,62.72520589,60.52211865,63.37621959,59.26053735,61.91860652,67.40962235,70.54487617,69.60776631,116.4,1553.542734,1808.323743
92.45578191,92.94012603,87.17778166,82.51805881,84.26351035,74.34841337,70.47394734,70.03512352,65.80756255,69.35128178,61.69251831,63.35951839,64.6949263,61.91183983,63.70010886,58.02990896,66.22877149,65.7598434,68.46773921,64.7380544,67.22871874,72.58859992,116.4,1567.772135,1824.886765
97.54153909,93.65385092,82.53055129,78.73820275,78.81446451,82.94925547,71.67010225,70.17373322,71.76761344,68.82037462,71.68254252,66.31127501,59.14774878,62.45932666,59.64953513,60.34608547,63.96609845,61.06425696,66.62734295,64.86204826,68.47168307,73.0774054,116.4,1574.325036,1832.514342
95.71835254,91.21371705,82.19403207,84.15447478,83.51625934,73.0640176,69.66799281,69.98440932,69.42412163,68.67687908,64.69401228,62.06197485,65.33260512,61.56329364,65.67722007,62.82500533,65.83036572,66.88963218,64.72981261,65.74167561,71.83930628,67.85899197,116.4,1572.658152,1830.574089
