method,parameter,estimate,se,time,sim,true,pct_diff,beta0_true,beta1_true
secr_glm,sigma.x.s,-0.24694102033179313,0.042274663152955354,48.38999999999942,1,-0.23,7.365661013823097,0.8506090975725022,0.6088282166281715
secr_glm,D.(Intercept),0.9854844376884139,0.06497866058432539,48.38999999999942,1,0.8506090975725022,15.856324662036128,0.8506090975725022,0.6088282166281715
secr_glm,D.x.s,0.6717738665937238,0.06822758966188261,48.38999999999942,1,0.6088282166281715,10.3388194315565,0.8506090975725022,0.6088282166281715
secr_joint,D.(Intercept),0.966618338862145,0.08758846053086834,80.44999999999982,1,0.9320828288043506,3.705197541520597,0.9320828288043506,0.4919982499210164
secr_joint,D.x.s,0.460417789338756,0.09290413990198607,80.44999999999982,1,0.4919982499210164,-6.418815633456052,0.9320828288043506,0.4919982499210164
secr_joint,g0,0.8029412714763258,0.6434338387917543,80.44999999999982,1,0.8,0.3676589345407155,0.9320828288043506,0.4919982499210164
secr_joint,sigma.(Intercept),4.069503869808675,0.06447720957727825,80.44999999999982,1,4.05,0.48157703231296634,0.9320828288043506,0.4919982499210164
secr_joint,sigma.x.s,-0.1915622845515284,0.04509061531687232,80.44999999999982,1,-0.23,-16.712050194987654,0.9320828288043506,0.4919982499210164
secr_glm,g0,0.8041076634327607,0.6472155545142169,36.33000000000084,1,0.8,0.5134579290950875,0.9320828288043506,0.4919982499210164
secr_glm,sigma.(Intercept),4.0679694833194295,0.06430513294725537,36.33000000000084,1,4.05,0.44369094615875837,0.9320828288043506,0.4919982499210164
secr_glm,sigma.x.s,-0.19218519005104037,0.044968696851954,36.33000000000084,1,-0.23,-16.441221716938973,0.9320828288043506,0.4919982499210164
secr_glm,D.(Intercept),0.9677720801903095,0.06275260015218909,36.33000000000084,1,0.9320828288043506,3.828978528843844,0.9320828288043506,0.4919982499210164
secr_glm,D.x.s,0.46119439908797716,0.06630837686606629,36.33000000000084,1,0.4919982499210164,-6.260967561974937,0.9320828288043506,0.4919982499210164
secr_joint,D.(Intercept),2.309849666407097,0.046610629268828814,100.22999999999956,1,2.2844589584802955,1.1114538885694074,2.2844589584802955,0.9236187491798773
secr_joint,D.x.s,0.8927148285823713,0.05033805323110893,100.22999999999956,1,0.9236187491798773,-3.3459607251311216,2.2844589584802955,0.9236187491798773
secr_joint,g0,0.8403460330383774,0.45468747213634775,100.22999999999956,1,0.8,5.04325412979717,2.2844589584802955,0.9236187491798773
secr_joint,sigma.(Intercept),4.015525484938098,0.034472947758544245,100.22999999999956,1,4.05,-0.851222594121035,2.2844589584802955,0.9236187491798773
secr_joint,sigma.x.s,-0.24749218708932402,0.023502639419983366,100.22999999999956,1,-0.23,7.605298734488701,2.2844589584802955,0.9236187491798773
secr_glm,g0,0.8391058717550643,0.45144465417382545,50.600000000000364,1,0.8,4.8882339693830374,2.2844589584802955,0.9236187491798773
secr_glm,sigma.(Intercept),4.016527901977451,0.034562719679330424,50.600000000000364,1,4.05,-0.8264715561123188,2.2844589584802955,0.9236187491798773
secr_glm,sigma.x.s,-0.24712016492086863,0.0235641260934316,50.600000000000364,1,-0.23,7.443549965595054,2.2844589584802955,0.9236187491798773
secr_glm,D.(Intercept),2.309461164389397,0.03459980804993421,50.600000000000364,1,2.2844589584802955,1.0944475853369626,2.2844589584802955,0.9236187491798773
secr_glm,D.x.s,0.8923000689468706,0.035655959664386526,50.600000000000364,1,0.9236187491798773,-3.390866660168595,2.2844589584802955,0.9236187491798773
secr_joint,D.(Intercept),0.43705526229922753,0.10544139079409219,81.96000000000004,1,0.4626298523500246,-5.528089015632172,0.4626298523500246,0.16533800894394518
secr_joint,D.x.s,0.21597438455173337,0.11524589520953663,81.96000000000004,1,0.16533800894394518,30.625973985785404,0.4626298523500246,0.16533800894394518
secr_joint,g0,0.7799286144244542,0.5272945972823772,81.96000000000004,1,0.8,-2.5089231969432357,0.4626298523500246,0.16533800894394518
secr_joint,sigma.(Intercept),4.1408565256482905,0.06862102376287044,81.96000000000004,1,4.05,2.2433710036614993,0.4626298523500246,0.16533800894394518
secr_joint,sigma.x.s,-0.2856580429421723,0.053136461708586054,81.96000000000004,1,-0.23,24.199149105292292,0.4626298523500246,0.16533800894394518
secr_glm,g0,0.7797994584274955,0.5271192435089892,42.23999999999978,1,0.8,-2.525067696563063,0.4626298523500246,0.16533800894394518
secr_glm,sigma.(Intercept),4.141167757990027,0.06867307880003376,42.23999999999978,1,4.05,2.2510557528401667,0.4626298523500246,0.16533800894394518
secr_glm,sigma.x.s,-0.2856079643040199,0.05314133992394835,42.23999999999978,1,-0.23,24.177375784356478,0.4626298523500246,0.16533800894394518
secr_glm,D.(Intercept),0.43672213134435595,0.07849965364963933,42.23999999999978,1,0.4626298523500246,-5.60009711307322,0.4626298523500246,0.16533800894394518
secr_glm,D.x.s,0.21592086450469375,0.0829866144488617,42.23999999999978,1,0.16533800894394518,30.59360390501482,0.4626298523500246,0.16533800894394518
secr_joint,D.(Intercept),1.7704840608470418,0.05844971589629017,83.65999999999985,1,1.753008073394789,0.9969142594083794,1.753008073394789,0.45378274146933106
secr_joint,D.x.s,0.44300790420516417,0.06200454779305457,83.65999999999985,1,0.45378274146933106,-2.374448448453192,1.753008073394789,0.45378274146933106
secr_joint,g0,0.8321128082015157,0.49589903670690005,83.65999999999985,1,0.8,4.014101025189454,1.753008073394789,0.45378274146933106
secr_joint,sigma.(Intercept),4.014623523743596,0.04039282230086063,83.65999999999985,1,4.05,-0.8734932408988519,1.753008073394789,0.45378274146933106
secr_joint,sigma.x.s,-0.2363198052968439,0.028385526325369864,83.65999999999985,1,-0.23,2.747741433410389,1.753008073394789,0.45378274146933106
secr_glm,g0,0.8329618307169102,0.49823986213587507,47.27000000000044,1,0.8,4.120228839613771,1.753008073394789,0.45378274146933106
secr_glm,sigma.(Intercept),4.013707109705679,0.040371267148120164,47.27000000000044,1,4.05,-0.8961207480079132,1.753008073394789,0.45378274146933106
secr_glm,sigma.x.s,-0.23688315891091546,0.028394947934949087,47.27000000000044,1,-0.23,2.992677787354545,1.753008073394789,0.45378274146933106
secr_glm,D.(Intercept),1.7710789302061412,0.042877757780923224,47.27000000000044,1,1.753008073394789,1.0308484647396399,1.753008073394789,0.45378274146933106
secr_glm,D.x.s,0.4437359744042891,0.04547291279028364,47.27000000000044,1,0.45378274146933106,-2.2140037835090287,1.753008073394789,0.45378274146933106
secr_joint,D.(Intercept),1.6533291430462185,0.06337449632083415,107.75,1,1.73513816896292,-4.714842159549644,1.73513816896292,0.8104054379044101
secr_joint,D.x.s,0.8931043120278557,0.07065556729160567,107.75,1,0.8104054379044101,10.204629714392436,1.73513816896292,0.8104054379044101
secr_joint,g0,0.8526665607010185,0.5945193182933691,107.75,1,0.8,6.583320087627312,1.73513816896292,0.8104054379044101
secr_joint,sigma.(Intercept),4.022053739374805,0.04578283623993257,107.75,1,4.05,-0.6900311265480303,1.73513816896292,0.8104054379044101
secr_joint,sigma.x.s,-0.2693427860096902,0.03347153558943144,107.75,1,-0.23,17.105559134647905,1.73513816896292,0.8104054379044101
secr_glm,g0,0.85426863331255,0.6002333850808383,62.909999999999854,1,0.8,6.783579164068742,1.73513816896292,0.8104054379044101
secr_glm,sigma.(Intercept),4.020378416577256,0.04557853715904512,62.909999999999854,1,4.05,-0.731397121549224,1.73513816896292,0.8104054379044101
secr_glm,sigma.x.s,-0.26976036590507596,0.033318704376096644,62.909999999999854,1,-0.23,17.287115610902585,1.73513816896292,0.8104054379044101
secr_glm,D.(Intercept),1.6543873217168132,0.04734731296060219,62.909999999999854,1,1.73513816896292,-4.653856891083834,1.73513816896292,0.8104054379044101
secr_glm,D.x.s,0.8935713131738205,0.048931966585862983,62.909999999999854,1,0.8104054379044101,10.262255332894265,1.73513816896292,0.8104054379044101
secr_joint,D.(Intercept),2.086571804664062,0.05284404217110723,109.75999999999931,1,2.099432517617908,-0.6125804399961512,2.099432517617908,0.690854580537416
secr_joint,D.x.s,0.7570055363704408,0.056616043089809186,109.75999999999931,1,0.690854580537416,9.575235902983508,2.099432517617908,0.690854580537416
secr_joint,g0,0.7485608011391922,0.3103331139692792,109.75999999999931,1,0.8,-6.429899857600979,2.099432517617908,0.690854580537416
secr_joint,sigma.(Intercept),4.067357008085985,0.038351918406964856,109.75999999999931,1,4.05,0.42856810088851455,2.099432517617908,0.690854580537416
secr_joint,sigma.x.s,-0.25682384247643825,0.026463369378753702,109.75999999999931,1,-0.23,11.662540207147059,2.099432517617908,0.690854580537416
secr_glm,g0,0.7488614147231886,0.3107466241656868,52.6899999999996,1,0.8,-6.3923231596014345,2.099432517617908,0.690854580537416
secr_glm,sigma.(Intercept),4.067027835406192,0.0383401532585175,52.6899999999996,1,4.05,0.42044038039980014,2.099432517617908,0.690854580537416
secr_glm,sigma.x.s,-0.2569178317465238,0.02644624279403629,52.6899999999996,1,-0.23,11.703405107184244,2.099432517617908,0.690854580537416
secr_glm,D.(Intercept),2.086767683089213,0.03771106491479937,52.6899999999996,1,2.099432517617908,-0.6032503746805363,2.099432517617908,0.690854580537416
secr_glm,D.x.s,0.7571121837538297,0.03940074843581978,52.6899999999996,1,0.690854580537416,9.59067292640253,2.099432517617908,0.690854580537416
secr_joint,D.(Intercept),0.7652031161872058,0.10565385569232648,77.94000000000051,1,0.6775580892753936,12.935426245968538,0.6775580892753936,0.4035062388749794
secr_joint,D.x.s,0.5251586170785012,0.11526318048694392,77.94000000000051,1,0.4035062388749794,30.14882212049615,0.6775580892753936,0.4035062388749794
secr_joint,g0,0.6986007769709782,0.516367248702774,77.94000000000051,1,0.8,-12.674902878627728,0.6775580892753936,0.4035062388749794
secr_joint,sigma.(Intercept),4.076521433222277,0.07614459348548099,77.94000000000051,1,4.05,0.6548502030191952,0.6775580892753936,0.4035062388749794
secr_joint,sigma.x.s,-0.29341575317906154,0.05468091055699003,77.94000000000051,1,-0.23,27.57206659959197,0.6775580892753936,0.4035062388749794
secr_glm,g0,0.6963152671407774,0.5132195716591813,42.0600000000004,1,0.8,-12.96059160740283,0.6775580892753936,0.4035062388749794
secr_glm,sigma.(Intercept),4.079244399132479,0.07649234840578269,42.0600000000004,1,4.05,0.7220839291970207,0.6775580892753936,0.4035062388749794
secr_glm,sigma.x.s,-0.29237217009587185,0.05483174712779035,42.0600000000004,1,-0.23,27.118334824292106,0.6775580892753936,0.4035062388749794
secr_glm,D.(Intercept),0.7634648574798647,0.07212022563388518,42.0600000000004,1,0.6775580892753936,12.67887869161787,0.6775580892753936,0.4035062388749794
secr_glm,D.x.s,0.5238661049696844,0.07653296351112067,42.0600000000004,1,0.4035062388749794,29.828501891391284,0.6775580892753936,0.4035062388749794
secr_joint,D.(Intercept),1.9702438883600282,0.05552517468390022,112.3100000000004,1,1.9577627541085558,0.63752026262015,1.9577627541085558,0.7642740657553077
secr_joint,D.x.s,0.6563593339892299,0.058228189301376534,112.3100000000004,1,0.7642740657553077,-14.11989973249048,1.9577627541085558,0.7642740657553077
secr_joint,g0,0.7996631472899531,0.4297369479432425,112.3100000000004,1,0.8,-0.042106588755863594,1.9577627541085558,0.7642740657553077
secr_joint,sigma.(Intercept),4.029469367685379,0.04164731941321817,112.3100000000004,1,4.05,-0.5069291929536061,1.9577627541085558,0.7642740657553077
secr_joint,sigma.x.s,-0.16956387629668976,0.028046838132289604,112.3100000000004,1,-0.23,-26.27657552317837,1.9577627541085558,0.7642740657553077
secr_glm,g0,0.7999419911516399,0.43038957355219215,42.56999999999971,1,0.8,-0.007251106045019773,1.9577627541085558,0.7642740657553077
secr_glm,sigma.(Intercept),4.029248595234525,0.041632922200521255,42.56999999999971,1,4.05,-0.5123803645796321,1.9577627541085558,0.7642740657553077
secr_glm,sigma.x.s,-0.16976847961615732,0.028040150518849182,42.56999999999971,1,-0.23,-26.18761755819247,1.9577627541085558,0.7642740657553077
secr_glm,D.(Intercept),1.9703140061319833,0.0402477264412191,42.56999999999971,1,1.9577627541085558,0.6411017881041722,1.9577627541085558,0.7642740657553077
secr_glm,D.x.s,0.6566242377621342,0.04193260454864347,42.56999999999971,1,0.7642740657553077,-14.085238897487196,1.9577627541085558,0.7642740657553077
secr_joint,D.(Intercept),0.3639120227374347,0.11905351634558507,71.69999999999982,1,0.40040894777884634,-9.114912452348484,0.40040894777884634,0.30153527571819727
secr_joint,D.x.s,0.13246261710736665,0.12584408621261578,71.69999999999982,1,0.30153527571819727,-56.07060673353492,0.40040894777884634,0.30153527571819727
secr_joint,g0,0.8176274755410277,0.9777790553684678,71.69999999999982,1,0.8,2.203434442628452,0.40040894777884634,0.30153527571819727
secr_joint,sigma.(Intercept),4.0246271232182425,0.08608319775300526,71.69999999999982,1,4.05,-0.6264907847347498,0.40040894777884634,0.30153527571819727
secr_joint,sigma.x.s,-0.13358285609002504,0.061494177655602555,71.69999999999982,1,-0.23,-41.920497352163025,0.40040894777884634,0.30153527571819727
secr_glm,g0,0.8177012373561393,0.9782435078287864,38.590000000000146,1,0.8,2.2126546695174083,0.40040894777884634,0.30153527571819727
secr_glm,sigma.(Intercept),4.024507293956642,0.08610037827818803,38.590000000000146,1,4.05,-0.6294495319347617,0.40040894777884634,0.30153527571819727
secr_glm,sigma.x.s,-0.13373545522313351,0.06153355151139587,38.590000000000146,1,-0.23,-41.854149902985434,0.40040894777884634,0.30153527571819727
secr_glm,D.(Intercept),0.3640176822691999,0.08615500976772295,38.590000000000146,1,0.40040894777884634,-9.088524547594787,0.40040894777884634,0.30153527571819727
secr_glm,D.x.s,0.1326689243440706,0.09139766087310178,38.590000000000146,1,0.30153527571819727,-56.002187794419896,0.40040894777884634,0.30153527571819727
secr_joint,D.(Intercept),2.1829649901596593,0.04471873278493593,94.40999999999985,1,2.21005010425621,-1.2255429885679612,2.21005010425621,0.45245678075589246
secr_joint,D.x.s,0.4057940467140134,0.04940959312175001,94.40999999999985,1,0.45245678075589246,-10.313191453097996,2.21005010425621,0.45245678075589246
secr_joint,g0,0.8861414788144776,0.5402096184306042,94.40999999999985,1,0.8,10.767684851809692,2.21005010425621,0.45245678075589246
secr_joint,sigma.(Intercept),4.014414347702904,0.030746003983941762,94.40999999999985,1,4.05,-0.8786580814097691,2.21005010425621,0.45245678075589246
secr_joint,sigma.x.s,-0.21771242715445355,0.023219690649813746,94.40999999999985,1,-0.23,-5.342422976324549,2.21005010425621,0.45245678075589246
secr_glm,g0,0.8859093072869836,0.5392178977758746,61.039999999999964,1,0.8,10.738663410872942,2.21005010425621,0.45245678075589246
secr_glm,sigma.(Intercept),4.014706972492027,0.030764172447529207,61.039999999999964,1,4.05,-0.8714327779746428,2.21005010425621,0.45245678075589246
secr_glm,sigma.x.s,-0.21751060565115118,0.02321979814604458,61.039999999999964,1,-0.23,-5.430171456021228,2.21005010425621,0.45245678075589246
secr_glm,D.(Intercept),2.182738226898392,0.03412936412127932,61.039999999999964,1,2.21005010425621,-1.2358035369976292,2.21005010425621,0.45245678075589246
secr_glm,D.x.s,0.4055324514690764,0.0361854140686701,61.039999999999964,1,0.45245678075589246,-10.371008079141259,2.21005010425621,0.45245678075589246
secr_joint,D.(Intercept),1.6332462982645999,0.06325463159944988,75.6899999999996,1,1.562501313368308,4.527675227599375,1.562501313368308,0.36816151235252625
secr_joint,D.x.s,0.3623862706209324,0.06963837748123633,75.6899999999996,1,0.36816151235252625,-1.568670688766579,1.562501313368308,0.36816151235252625
secr_joint,g0,0.7589378320568018,0.36558556144540666,75.6899999999996,1,0.8,-5.132770992899785,1.562501313368308,0.36816151235252625
secr_joint,sigma.(Intercept),4.061412511000436,0.04517451573843587,75.6899999999996,1,4.05,0.2817903950725089,1.562501313368308,0.36816151235252625
secr_joint,sigma.x.s,-0.222542692878328,0.03348141115199948,75.6899999999996,1,-0.23,-3.242307444205218,1.562501313368308,0.36816151235252625
secr_glm,g0,0.7587109723602912,0.3653879795627239,55.13000000000011,1,0.8,-5.16112845496361,1.562501313368308,0.36816151235252625
secr_glm,sigma.(Intercept),4.061716278475622,0.04520818196710899,55.13000000000011,1,4.05,0.2892908265585668,1.562501313368308,0.36816151235252625
secr_glm,sigma.x.s,-0.22235289209373102,0.03348216755873532,55.13000000000011,1,-0.23,-3.3248295244647785,1.562501313368308,0.36816151235252625
secr_glm,D.(Intercept),1.6330172651165578,0.04574525194129322,55.13000000000011,1,1.562501313368308,4.513017118445637,1.562501313368308,0.36816151235252625
secr_glm,D.x.s,0.3621339985372779,0.04855270142298922,55.13000000000011,1,0.36816151235252625,-1.6371928115823304,1.562501313368308,0.36816151235252625
secr_joint,D.(Intercept),0.4487273580099776,0.10027063322652675,94.59000000000015,1,0.5692608082296499,-21.173677948165885,0.5692608082296499,0.1604804586386308
secr_joint,D.x.s,0.10734023012894962,0.10743498340390978,94.59000000000015,1,0.1604804586386308,-33.11320827499759,0.5692608082296499,0.1604804586386308
secr_joint,g0,0.9392816707929478,1.7339550764852654,94.59000000000015,1,0.8,17.410208849118465,0.5692608082296499,0.1604804586386308
secr_joint,sigma.(Intercept),4.048895627212661,0.06158450846730981,94.59000000000015,1,4.05,-0.02726846388490242,0.5692608082296499,0.1604804586386308
secr_joint,sigma.x.s,-0.24500304699075628,0.04815982342706772,94.59000000000015,1,-0.23,6.523063909024467,0.5692608082296499,0.1604804586386308
secr_glm,g0,0.9396431652928047,1.7439560699074428,45.41999999999916,1,0.8,17.45539566160058,0.5692608082296499,0.1604804586386308
secr_glm,sigma.(Intercept),4.048017834233404,0.06161980513905869,45.41999999999916,1,4.05,-0.048942364607307005,0.5692608082296499,0.1604804586386308
secr_glm,sigma.x.s,-0.24541555590628963,0.04821267965722609,45.41999999999916,1,-0.23,6.702415611430271,0.5692608082296499,0.1604804586386308
secr_glm,D.(Intercept),0.4496543208198469,0.07842666260205704,45.41999999999916,1,0.5692608082296499,-21.01084172328118,0.5692608082296499,0.1604804586386308
secr_glm,D.x.s,0.10787105174245303,0.08284628311049466,45.41999999999916,1,0.1604804586386308,-32.78243802545668,0.5692608082296499,0.1604804586386308
secr_joint,D.(Intercept),0.29313628460843727,0.12510932098492028,79.76999999999953,1,0.35814304036342726,-18.151059333450704,0.35814304036342726,0.6371177753899246
secr_joint,D.x.s,0.6298453522484049,0.13178859912417898,79.76999999999953,1,0.6371177753899246,-1.1414566383851004,0.35814304036342726,0.6371177753899246
secr_joint,g0,0.7933423660944756,0.9100005863912731,79.76999999999953,1,0.8,-0.8322042381905537,0.35814304036342726,0.6371177753899246
secr_joint,sigma.(Intercept),4.042069495457856,0.08863310602942255,79.76999999999953,1,4.05,-0.19581492696651992,0.35814304036342726,0.6371177753899246
secr_joint,sigma.x.s,-0.2153414524954357,0.06144143190252822,79.76999999999953,1,-0.23,-6.373281523723609,0.35814304036342726,0.6371177753899246
secr_glm,g0,0.7916246690672808,0.9038266162735065,42.01999999999953,1,0.8,-1.0469163665899062,0.35814304036342726,0.6371177753899246
secr_glm,sigma.(Intercept),4.043720107199621,0.08895488531571456,42.01999999999953,1,4.05,-0.15505908149083114,0.35814304036342726,0.6371177753899246
secr_glm,sigma.x.s,-0.21442799310160227,0.06157714600417525,42.01999999999953,1,-0.23,-6.7704377819120625,0.35814304036342726,0.6371177753899246
secr_glm,D.(Intercept),0.292293412167413,0.09132904943553864,42.01999999999953,1,0.35814304036342726,-18.38640452965191,0.35814304036342726,0.6371177753899246
secr_glm,D.x.s,0.6286997074946203,0.09582723949973115,42.01999999999953,1,0.6371177753899246,-1.3212734317689274,0.35814304036342726,0.6371177753899246
secr_joint,D.(Intercept),1.4164532650089967,0.07374864470359571,75.00999999999931,1,1.3986598792399554,1.272173888244397,1.3986598792399554,0.5661247394513339
secr_joint,D.x.s,0.6105409744370826,0.07867481494006617,75.00999999999931,1,0.5661247394513339,7.845662252597394,1.3986598792399554,0.5661247394513339
secr_joint,g0,0.7603852343954471,0.4499333060180371,75.00999999999931,1,0.8,-4.9518457005691126,1.3986598792399554,0.5661247394513339
secr_joint,sigma.(Intercept),4.053350703799584,0.052694270950971435,75.00999999999931,1,4.05,0.08273342715022547,1.3986598792399554,0.5661247394513339
secr_joint,sigma.x.s,-0.2392985170726523,0.037126882318959956,75.00999999999931,1,-0.23,4.042833509848817,1.3986598792399554,0.5661247394513339
secr_glm,g0,0.7601675283934852,0.44973014110202286,48.76999999999953,1,0.8,-4.979058950814352,1.3986598792399554,0.5661247394513339
secr_glm,sigma.(Intercept),4.053607645939368,0.05273830177011896,48.76999999999953,1,4.05,0.08907767751526799,1.3986598792399554,0.5661247394513339
secr_glm,sigma.x.s,-0.2391710335850845,0.03713976193950472,48.76999999999953,1,-0.23,3.9874059065584797,1.3986598792399554,0.5661247394513339
secr_glm,D.(Intercept),1.4162828007843142,0.05207511889108267,48.76999999999953,1,1.3986598792399554,1.2599862057911682,1.3986598792399554,0.5661247394513339
secr_glm,D.x.s,0.6103762012900608,0.05484936296824308,48.76999999999953,1,0.5661247394513339,7.8165568036496085,1.3986598792399554,0.5661247394513339
secr_joint,D.(Intercept),0.8377907430513198,0.09504559611815053,73.63000000000011,1,0.7177929977049821,16.717597654199697,0.7177929977049821,0.31762272722553464
secr_joint,D.x.s,0.3540730730852895,0.10083768872776654,73.63000000000011,1,0.31762272722553464,11.475987936427655,0.7177929977049821,0.31762272722553464
secr_joint,g0,0.8089572693283141,0.7198902869721675,73.63000000000011,1,0.8,1.119658666039261,0.7177929977049821,0.31762272722553464
secr_joint,sigma.(Intercept),4.017132268743707,0.06512654568727062,73.63000000000011,1,4.05,-0.811548919908454,0.7177929977049821,0.31762272722553464
secr_joint,sigma.x.s,-0.23925429327900732,0.046083354710768507,73.63000000000011,1,-0.23,4.0236057734814406,0.7177929977049821,0.31762272722553464
secr_glm,g0,0.8080827404451013,0.717025067414691,44.07999999999993,1,0.8,1.0103425556376582,0.7177929977049821,0.31762272722553464
secr_glm,sigma.(Intercept),4.018165519697514,0.06519618987324703,44.07999999999993,1,4.05,-0.7860365506786593,0.7177929977049821,0.31762272722553464
secr_glm,sigma.x.s,-0.23856213103214452,0.04606339770922505,44.07999999999993,1,-0.23,3.7226656661497866,0.7177929977049821,0.31762272722553464
secr_glm,D.(Intercept),0.8370617051170989,0.06869868009989194,44.07999999999993,1,0.7177929977049821,16.616031055395876,0.7177929977049821,0.31762272722553464
secr_glm,D.x.s,0.3531562254095619,0.07297174816499546,44.07999999999993,1,0.31762272722553464,11.187328594025935,0.7177929977049821,0.31762272722553464
secr_joint,D.(Intercept),2.1838418788260108,0.0480801108736184,92.14000000000033,1,2.201792872594652,-0.815289848199351,2.201792872594652,0.6397217083256692
secr_joint,D.x.s,0.6524341819420927,0.052388923784135524,92.14000000000033,1,0.6397217083256692,1.9871880930374508,2.201792872594652,0.6397217083256692
secr_joint,g0,0.7415979763991809,0.26511307399322853,92.14000000000033,1,0.8,-7.300252950102393,2.201792872594652,0.6397217083256692
secr_joint,sigma.(Intercept),4.101279286237026,0.03573880957027927,92.14000000000033,1,4.05,1.266155215729041,2.201792872594652,0.6397217083256692
secr_joint,sigma.x.s,-0.25168333866586634,0.024498331700256,92.14000000000033,1,-0.23,9.427538550376665,2.201792872594652,0.6397217083256692
secr_glm,g0,0.7419273983544978,0.26546608244741204,45.469999999999345,1,0.8,-7.259075205687776,2.201792872594652,0.6397217083256692
secr_glm,sigma.(Intercept),4.100833946888121,0.03571855621203329,45.469999999999345,1,4.05,1.2551591824227555,2.201792872594652,0.6397217083256692
secr_glm,sigma.x.s,-0.25174165910101487,0.02447335309659088,45.469999999999345,1,-0.23,9.452895261310807,2.201792872594652,0.6397217083256692
secr_glm,D.(Intercept),2.1841767391379867,0.03468915852760241,45.469999999999345,1,2.201792872594652,-0.8000813189982673,2.201792872594652,0.6397217083256692
secr_glm,D.x.s,0.6524840251679991,0.03647351363019327,45.469999999999345,1,0.6397217083256692,1.9949794850220768,2.201792872594652,0.6397217083256692
secr_joint,D.(Intercept),0.49623085896600766,0.10199994321243824,102.80000000000018,1,0.5251291514967666,-5.503082898443302,0.5251291514967666,0.16011704006232322
secr_joint,D.x.s,0.015551370178954901,0.10864156507697675,102.80000000000018,1,0.16011704006232322,-90.28749833690296,0.5251291514967666,0.16011704006232322
secr_joint,g0,0.84548979088056,0.8286860968936219,102.80000000000018,1,0.8,5.686223860069991,0.5251291514967666,0.16011704006232322
secr_joint,sigma.(Intercept),4.066756710137263,0.07030791536369009,102.80000000000018,1,4.05,0.41374592931513,0.5251291514967666,0.16011704006232322
secr_joint,sigma.x.s,-0.17396212365627975,0.050197323694278984,102.80000000000018,1,-0.23,-24.36429406248707,0.5251291514967666,0.16011704006232322
secr_glm,g0,0.8454640539592473,0.8286179155013953,41.289999999999964,1,0.8,5.683006744905905,0.5251291514967666,0.16011704006232322
secr_glm,sigma.(Intercept),4.0668092861970875,0.0703235386667309,41.289999999999964,1,4.05,0.41504410363179406,0.5251291514967666,0.16011704006232322
secr_glm,sigma.x.s,-0.17392855868185045,0.05019247474398846,41.289999999999964,1,-0.23,-24.378887529630244,0.5251291514967666,0.16011704006232322
secr_glm,D.(Intercept),0.4961794370477396,0.07829073378987701,41.289999999999964,1,0.5251291514967666,-5.512875140622488,0.5251291514967666,0.16011704006232322
secr_glm,D.x.s,0.01550747976255182,0.08265053255869377,41.289999999999964,1,0.16011704006232322,-90.31490979566212,0.5251291514967666,0.16011704006232322
secr_joint,D.(Intercept),1.669477089326844,0.058906306793085186,106.8100000000004,1,1.6608392611996365,0.5200881463368293,1.6608392611996365,0.3077353374334052
secr_joint,D.x.s,0.3995645539965063,0.06249135065795994,106.8100000000004,1,0.3077353374334052,29.84032231364174,1.6608392611996365,0.3077353374334052
secr_joint,g0,0.8305771471644313,0.4814341125570369,106.8100000000004,1,0.8,3.8221433955539093,1.6608392611996365,0.3077353374334052
secr_joint,sigma.(Intercept),4.058211981956261,0.040446445077866454,106.8100000000004,1,4.05,0.20276498657435513,1.6608392611996365,0.3077353374334052
secr_joint,sigma.x.s,-0.2047876869169968,0.02916591408992341,106.8100000000004,1,-0.23,-10.961875253479652,1.6608392611996365,0.3077353374334052
secr_glm,g0,0.831435077200512,0.483759895424956,55.69000000000051,1,0.8,3.9293846500639966,1.6608392611996365,0.3077353374334052
secr_glm,sigma.(Intercept),4.057054967958864,0.04038976066050974,55.69000000000051,1,4.05,0.17419673972504418,1.6608392611996365,0.3077353374334052
secr_glm,sigma.x.s,-0.20531715644572518,0.029136890760038416,55.69000000000051,1,-0.23,-10.731671110554274,1.6608392611996365,0.3077353374334052
secr_glm,D.(Intercept),1.6703834215729134,0.043771952520055,55.69000000000051,1,1.6608392611996365,0.5746588845920622,1.6608392611996365,0.3077353374334052
secr_glm,D.x.s,0.40023034201281493,0.046381617144713096,55.69000000000051,1,0.3077353374334052,30.05667316299868,1.6608392611996365,0.3077353374334052
secr_joint,D.(Intercept),1.2774577526816946,0.07072287252294236,94.85999999999876,1,1.2322298560227647,3.6704107141918123,1.2322298560227647,0.18500011772848668
secr_joint,D.x.s,0.23501357100052647,0.07821750508571665,94.85999999999876,1,0.18500011772848668,27.034281862156146,1.2322298560227647,0.18500011772848668
secr_joint,g0,0.8226538676889514,0.5409658993182025,94.85999999999876,1,0.8,2.8317334611189238,1.2322298560227647,0.18500011772848668
secr_joint,sigma.(Intercept),4.0518697451392445,0.04855604570072573,94.85999999999876,1,4.05,0.04616654664801604,1.2322298560227647,0.18500011772848668
secr_joint,sigma.x.s,-0.20638914887119086,0.03704356358834002,94.85999999999876,1,-0.23,-10.265587447308324,1.2322298560227647,0.18500011772848668
secr_glm,g0,0.8219783442523743,0.5392934486511185,44.149999999999636,1,0.8,2.7472930315467767,1.2322298560227647,0.18500011772848668
secr_glm,sigma.(Intercept),4.052873590074826,0.04863561460510141,44.149999999999636,1,4.05,0.07095284135373975,1.2322298560227647,0.18500011772848668
