method,parameter,estimate,se,time,sim,true,pct_diff
secr_glm,g0,0.6688914474193942,0.4551150317947191,37.72999999999956,24,0.8,-16.388569072575727
secr_glm,sigma.(Intercept),4.041555202598288,0.06886966487740805,37.72999999999956,24,4.05,-0.20851351609164612
secr_glm,sigma.x.s,-0.258058528263316,0.04692596577835164,37.72999999999956,24,-0.23,12.199360114485208
secr_glm,D.(Intercept),1.2428691680767494,0.05962471186672255,37.72999999999956,24,1.0986122886681098,13.130827034852107
secr_glm,D.x.s,0.5939438164963238,0.0630303506500146,37.72999999999956,24,0.5,18.788763299264755
secr_varprop,g0,0.6688914474193942,0.4551150317947191,39.13999999999942,24,0.8,-16.388569072575727
secr_varprop,sigma.(Intercept),4.041555202598288,0.06886966487740805,39.13999999999942,24,4.05,-0.20851351609164612
secr_varprop,sigma.x.s,-0.258058528263316,0.04692596577835164,39.13999999999942,24,-0.23,12.199360114485208
secr_varprop,D.(Intercept),1.2404921196669698,0.0915450770412504,39.13999999999942,24,1.0986122886681098,12.914458764234874
secr_varprop,D.x.s,0.5932128486128891,0.09771468795257324,39.13999999999942,24,0.5,18.64256972257783
secr_joint,D.(Intercept),1.1066221438569646,0.08463102098614526,125.37999999999738,25,1.0986122886681098,0.7290884392496131
secr_joint,D.x.s,0.5210973758586787,0.08829525832745612,125.37999999999738,25,0.5,4.2194751717357315
secr_joint,g0,0.8182806250367346,0.7323339510949006,125.37999999999738,25,0.8,2.2850781295918194
secr_joint,sigma.(Intercept),3.995207995965165,0.06031251968162075,125.37999999999738,25,4.05,-1.3528889885144355
secr_joint,sigma.x.s,-0.20090031888595208,0.04073375988739692,125.37999999999738,25,-0.23,-12.652035266977357
secr_glm,g0,0.8185686660366821,0.7336978118447544,37.37000000000262,25,0.8,2.321083254585257
secr_glm,sigma.(Intercept),3.99497046120623,0.060319822872980364,37.37000000000262,25,4.05,-1.358754044290613
secr_glm,sigma.x.s,-0.20110085282489062,0.04074649725163315,37.37000000000262,25,-0.23,-12.564846597873643
secr_glm,D.(Intercept),1.1067139360291656,0.06147407390404421,37.37000000000262,25,1.0986122886681098,0.7374437228330777
secr_glm,D.x.s,0.5213577123852097,0.06485783389129923,37.37000000000262,25,0.5,4.271542477041934
secr_varprop,g0,0.8185686660366821,0.7336978118447544,38.76000000000204,25,0.8,2.321083254585257
secr_varprop,sigma.(Intercept),3.99497046120623,0.060319822872980364,38.76000000000204,25,4.05,-1.358754044290613
secr_varprop,sigma.x.s,-0.20110085282489062,0.04074649725163315,38.76000000000204,25,-0.23,-12.564846597873643
secr_varprop,D.(Intercept),1.104930244851168,0.08463723191556982,38.76000000000204,25,1.0986122886681098,0.5750851549929135
secr_varprop,D.x.s,0.5211092820528115,0.08831210265393764,38.76000000000204,25,0.5,4.221856410562297
secr_joint,D.(Intercept),1.0631290785196528,0.07930086525871069,96.94000000000233,26,1.0986122886681098,-3.2298209763769057
secr_joint,D.x.s,0.25736422326317965,0.0879451148938589,96.94000000000233,26,0.5,-48.52715534736407
secr_joint,g0,0.7867198645123477,0.5622808518731139,96.94000000000233,26,0.8,-1.6600169359565486
secr_joint,sigma.(Intercept),4.064113617552435,0.06036338348880309,96.94000000000233,26,4.05,0.348484384010741
secr_joint,sigma.x.s,-0.16083303208956795,0.04250165947635115,96.94000000000233,26,-0.23,-30.07259474366611
secr_glm,g0,0.7863922605649771,0.561570242304415,35.830000000001746,26,0.8,-1.7009674293778643
secr_glm,sigma.(Intercept),4.06450544212536,0.06041086004861359,35.830000000001746,26,4.05,0.35815906482370596
secr_glm,sigma.x.s,-0.16052802657349555,0.04248874862401926,35.830000000001746,26,-0.23,-30.20520583761063
